idx,repository,language,architecture,community,continuous_integration,documentation,history,issues,license,size,unit_test,stars,scorebased_org,randomforest_org,scorebased_utl,randomforest_utl,Validation hash
1994,mariofusco/lambdaj,Java,0.99359,1,0,0.146898,0.666667,0.222222,1,127573,0.42319,40,0,0,1,1,bd3afc7c084c3910454a793a872b0a76f92a43fd
760,michael-simons/biking2,Java,0.975,1,0,0.270946,6.583333,0.0,1,15002,0.406427,85,1,0,1,1,bab8450e9b6c0fc92eb300e1be9633deb42ad586
2477,danielnowak/sproc-spring-mapper,Java,0.984496,6,0,0.047958,4.76,0.92,1,5757,0.48703,11,1,1,1,1,705d6cad1967aadb401667b7ad2b14e7bb7e70e4
42,Ekryd/sortpom,Java,1.0,0,1,0.056057,0.0,0.0,0,18304,0.519176,28,0,0,1,1,a3b30136d989ecd0b0f3bfe32ac9025fea4e315c
204,siosio/DomaSupport,Java,0.181818,1,0,0.069225,10.75,1.5,1,1380,0.337553,12,1,1,1,1,16ca0b8f10e561799aa97a9062f2766d84c97a7b
1473,pkainulainen/maven-examples,Java,0.130435,1,0,0.373376,1.4,0.057143,1,3922,0.625,117,0,0,1,1,06d8599d203f7c43e562261d3975bdc4e3aae137
2100,rafaeldff/Iogi,Java,1.0,2,0,0.016248,1.115385,0.403846,1,3992,0.533935,14,1,1,1,1,5694075ef519c7842cc4038ecb1f0c57c479b7e6
68,sdaschner/jaxrs-analyzer,Java,0.989011,1,0,0.355561,0.0,0.0,1,7625,0.449214,108,0,0,1,0,4ac62942202d05632977d6c14d3cd7e2d27e2b9b
1875,kamranzafar/jtar,Java,1.0,2,1,0.313373,1.809524,0.714286,1,1090,0.289648,55,1,0,1,1,4b669cffd740b821c666f3e27d54c6a19d50be3f
2244,sbtourist/Journal.IO,Java,1.0,1,0,0.211915,3.8,2.24,1,3903,0.368894,220,1,1,1,1,90cb13c822d5ecf6bcd3194c1bc2a11cec827626
137,moznion/java-mysql-diff,Java,1.0,1,1,0.117241,25.333332,1.0,0,1614,0.476117,14,0,1,1,1,41bcfe31994e6c494b568c74e23b6a0d68dca5b8
796,twitter/cloudhopper-commons,Java,0.956403,1,1,0.404956,4.652174,0.391304,1,28702,0.383322,19,1,1,1,1,05f06af02facfe4414c2ceaa799182c6dffbc1b4
2128,damnhandy/Handy-URI-Templates,Java,0.923077,1,1,0.394296,7.914286,0.742857,1,4568,0.452339,126,1,1,1,1,15f5226b1ea85d3a01030a06ecbb0733b90ff7da
758,wso2/product-esb,Java,0.979266,14,0,0.264492,46.846153,8.538462,1,177842,0.794566,14,1,1,1,1,4782c5cace12f2cc2b5a33c139c3716847c04dba
541,yammer/breakerbox,Java,0.97561,2,1,0.040446,13.736842,0.105263,1,7505,0.268707,42,1,1,1,1,ac6960bf28509fb04198409bdae9b97c0e29e260
1019,VandalSoftware/stalker,Java,0.852941,2,1,0.390661,14.8,3.9,1,2544,0.665362,30,1,1,1,1,047d30e4d68959b41e118e5066bd5c4c22d0f2d6
2155,mozilla-metrics/bagheera,Java,0.969697,3,0,0.260375,7.657143,0.742857,1,4708,0.322066,49,1,1,1,1,6b57bd0ca185b11b27ac46ecddd05cc4fe32abd8
165,LuanLouis/mybatis-enhanced-cache,Java,0.875,1,0,0.154778,0.0,0.0,1,683,0.377155,13,0,0,1,1,68ecbb5ca3e821c20da48b64a4b7f24768065042
248,HotelsDotCom/plunger,Java,1.0,1,0,0.194171,15.666667,1.333333,1,4055,0.495249,23,1,1,1,1,001e4948eec8d46392b8883f7273976ae6fc09e8
1331,amplitude/Amplitude-Android,Java,1.0,3,0,0.041885,5.7,1.066667,1,2157,0.253107,30,1,1,1,1,34c94580491b99a63df99e854db369de9217e167
2017,ganglia/jmxetric,Java,0.944444,3,1,0.240938,2.0,0.390244,1,1780,0.277117,65,1,1,1,1,0b21edb9bd75e0b2df8370ad1c77a1ea47f502ca
446,tuenti/ButtonMenu,Java,1.0,4,0,0.311851,8.0,1.833333,1,2335,0.316898,435,1,1,1,1,95791383f6f976933496542b54e8c6dbdd73e669
1358,mpercy/flume-log4j-example,Java,0.5,0,0,0.01,0.0,0.0,0,107,0.34375,12,0,0,0,0,e9be79a14bbb7942a0f7b38517f3a1b7c3d4d4e5
2145,UISpec4J/UISpec4J,Java,0.996951,3,1,0.044961,1.35443,0.189873,0,33358,0.311128,51,0,0,1,1,fdc0b420cabb36134dd99830434c8fd2d05d508d
1329,linsolas/casperjs-runner-maven-plugin,Java,0.541667,2,0,0.067864,6.764706,1.823529,1,3034,0.3981,16,1,1,1,1,dbc2c26a86a19c157045553da856ebba02f819fa
2748,hazelcast/hazelcast,Java,0.933845,11,0,0.202729,208.933334,66.706665,1,307088,0.3534,1446,1,1,1,1,f83af40602067446be6546ce08ce8dcd9c176c24
2150,brockn/hdfs-nfs-proxy,Java,0.996732,1,0,0.27665,15.0,0.8,1,17511,0.324432,18,1,1,1,1,298992f9781ceca09a17e43d04630f2b94f7ad26
434,malmstein/testingarchitecture,Java,0.5,2,0,0.07398,10.0,2.0,0,518,0.5,69,1,0,1,1,29d92fea360de64b535fefef2ba92ee4c0e9af2d
2122,seam/international,Java,0.92,6,0,0.329763,3.857143,1.785714,1,3882,0.41302,14,1,1,1,1,b020463952bc8576018952de02b67e7e2141cd93
577,tuenti/SmsRadar,Java,0.882353,3,1,0.267577,2.571429,1.0,1,1143,0.436965,236,1,1,1,1,598553c69c474634a1d4041a39f015f0b4c33a6d
2256,jdeolive/geodb,Java,1.0,4,0,0.197041,1.035714,0.142857,1,2251,0.337691,36,1,1,1,1,52a891c4acfb8c873205d971c794d279a2908b84
2590,FasterXML/jackson-datatype-guava,Java,1.0,3,1,0.14542,4.934783,1.26087,1,3171,0.295678,65,1,1,1,1,1c1e1a54b42daabe41deac7e464090c845d9cccb
1848,tfredrich/Domain-Eventing,Java,1.0,1,0,0.205054,1.761905,0.119048,1,2043,0.627813,19,0,0,1,1,c97151a2244e3bbcdc0bb0192475adffa9fdefb0
762,thiagolocatelli/parse4j,Java,1.0,1,0,0.108505,10.461538,3.0,1,7315,0.270028,118,1,1,1,1,200b2959c18b3d2f517cd3842d1bb646371cc994
388,ssexxe/XXEBugFind,Java,0.94,2,0,0.235596,0.0,0.0,0,6703,0.294558,18,0,0,1,0,53bbb817df8a4acdf3b3766c65e20654a171d07d
235,greenrobot/greenrobot-common,Java,1.0,1,1,0.295274,5.882353,0.235294,1,5148,0.268008,629,1,1,1,1,a129506eb62ea6d68d248b02e9617d925e510b76
2461,imagej/imagej,Java,0.5,2,0,0.188986,119.952377,2.714286,1,2292,0.429752,166,1,1,1,1,ed750fda8673d500d9975c0a08dabdc1ba2e7a57
1984,airlift/airship,Java,0.975806,2,1,0.048781,15.25,1.409091,1,28372,0.273316,27,1,1,1,1,a81374f546e75f5573e846b0df9d769921d1124f
267,rhuss/shootout-docker-maven,Java,0.5,1,0,0.281005,2.75,0.0,0,532,0.402597,30,0,0,1,0,c22bed6bdee0c9c55db53acf1b443834d88fe7c9
770,eunjae-lee/ModelMapper,Java,0.818182,1,0,0.084163,0.0,0.0,1,1081,0.410974,17,0,0,1,1,8f07d7fe9d5a1f769b30e4e5996a540462ecd2a2
2165,seam/persistence,Java,0.931507,5,0,0.269167,0.424242,0.424242,1,4790,0.256355,32,1,1,1,1,d9bc8370d4f32efdb0bcdc532ad8a7e74b5b6138
437,todvora/wicket-lambdamodel,Java,1.0,1,1,0.051643,0.0,0.0,0,229,0.548148,12,0,0,1,0,17d8cfd16f439d91982743ba87a88fa743dc129d
673,Azure/azure-storage-java,Java,0.900383,3,0,0.434933,2.5,2.5,1,40249,0.36558,49,1,1,1,1,c21a7c2ba9fa71cab882d8135e4ca18d0a327ca3
249,PayPal/PayPal-Java-SDK,Java,0.986395,4,1,0.319865,10.708333,2.541667,1,28760,0.304418,164,1,1,1,1,2a34212256626707c89d9c0d9ac7bcdb5935fa5e
1574,kefirfromperm/kefirbb,Java,0.98913,1,0,0.259908,2.763158,0.368421,1,5806,0.371517,26,1,1,1,1,8c36fc3d3dc27459b0cdc179b87582df30420856
2142,SonarSource/jenkins-sonar-plugin,Java,0.858824,4,0,0.289495,5.12987,0.194805,1,5565,0.324304,63,1,1,1,1,eb53fe2753b35c3b9172942351326c19c86b347d
2081,kohanyirobert/ebson,Java,0.975,1,0,0.263158,1.607143,0.107143,1,2203,0.319215,40,0,0,1,1,7eae5d15e033f3285ea80ee32c20699245044ee3
2473,roblevintennis/Testing-and-Debugging-JavaScript,Java,0.989637,0,0,0.050092,0.0,0.0,1,13938,0.419083,36,0,0,1,1,c677226b447ac67621f805f4f38a4078f57d6d5b
2425,wg/lettuce,Java,0.985294,2,0,0.136356,1.710526,0.684211,1,5124,0.411871,174,1,1,1,1,5141640dc8289ff3af07b44a87020cef719c5f4a
2588,xumingming/storm-lib,Java,0.333333,1,0,0.164336,1.117647,0.058824,0,481,0.738342,48,0,0,1,0,50394ff463da0d92ac4e07dee78a664a3a227e9c
448,Pragmatists/junitparams,Java,0.983051,6,1,0.177231,8.244444,0.822222,1,13183,0.873397,180,1,1,1,1,b8647f177a2be1f37a252ec11687b0ea606b1a70
1469,jzachr/goldenorb,Java,0.985816,0,0,0.350841,0.0,0.0,1,11729,0.301752,294,0,0,1,0,e556b9c77a45d80a9eeaaa8a603bdf24066528b4
716,hk2-project/hk2,Java,0.989536,1,0,0.552167,18.833332,0.333333,0,105359,0.288265,19,0,1,1,1,addaf4f84360d7932a461174ffcb6c47789582b7
2263,satyan/sugar,Java,0.942529,5,1,0.038027,6.255814,6.651163,1,5067,0.465992,1427,1,1,1,1,2ff1b9d5b11563346b69b4e97324107ff680a61a
2470,arquillian/arquillian-extension-warp,Java,0.958791,1,0,0.373083,13.347826,1.217391,1,16896,0.338804,14,1,1,1,1,a84cd49b56a953c20346e16fbcbd557c2438f3c2
2048,blurpy/kouchat-android,Java,0.910394,1,0,0.346072,27.956522,0.173913,1,24032,0.446735,32,1,1,1,1,39222ce2c8eddfa8cd2d45cb5cb9abf7b64e6226
1901,jiaqi/jmxterm,Java,0.932692,4,0,0.243014,0.785714,0.452381,0,6149,0.315229,118,0,0,1,1,855e1c9cb9d1a3b1435ba34188169bb55019cae6
1168,tesla/m2eclipse-ajdt,Java,0.214286,5,0,0.106656,1.551724,0.0,1,1170,0.369281,14,1,0,1,1,6690f38e2b37935c0e573346d930e89916335d70
82,sebastiangraf/treetank,Java,0.879795,1,1,0.0811,0.0,0.0,1,366869,0.348664,18,0,0,1,1,9b96d631b6c2a8502a0cc958dcb02bd6a6fd8b60
2288,pivotal/AndroidIntelliJStarter,Java,0.833333,8,0,0.049086,5.375,0.416667,1,2865,0.954963,137,1,1,1,1,0645e9789faeb639f2e4f0c7818745a5d142f6a3
1460,mttkay/signpost,Java,1.0,2,0,0.352171,1.609375,0.09375,1,3850,0.284758,428,1,0,1,1,2a2a5319b236ff2e1c2eee310f7469011246a83c
1893,lastfm/coverartarchive-api,Java,0.964286,2,0,0.269254,1.782609,0.043478,1,1254,0.510223,28,1,0,1,1,e1dadd4cd3cf604f651b5d82073bb50428d88819
1668,olivergierke/spring-restbucks,Java,0.901961,1,1,0.173069,4.785714,1.0,1,19052,0.435604,310,1,1,1,1,b320e7052530072b50e7d553160399a421339c4c
2000,ogrodnek/csv-serde,Java,1.0,3,0,0.041935,0.44,0.5,1,338,0.259459,89,1,0,1,1,dc9c22dfdfae7588fa7fa234ffe3f23607a7457d
475,Hive2Hive/PeerBox,Java,0.971831,2,0,0.176617,122.625,14.375,1,24105,0.354461,20,1,1,1,1,92ec5b3d0eee66599d7c2a350a986205bf9a0be6
517,typesafely/try,Java,1.0,1,0,0.28192,8.666667,0.166667,1,894,0.465409,39,1,1,1,1,8d6be7795bfdc56431ba6c2c1d5de8da82acc73a
404,lightblue-platform/lightblue-core,Java,0.985626,3,1,0.243012,68.888885,32.333332,1,42731,0.408631,21,1,1,1,1,57ce258c4ef58ea0a5b6413d6da649c0ef2f33cc
384,jcabi/jcabi-ssh,Java,0.8,2,1,0.44582,6.142857,2.428571,1,929,0.299838,77,1,1,1,1,38d6eaf8122a84895fed203ec192d25ea06ba4dc
2297,magro/kryo-serializers,Java,1.0,1,1,0.229396,3.152542,0.542373,1,3843,0.40484,148,1,1,1,1,cc89b036d90403a9c6c98dd13800811a33a48962
2152,ogrisel/pignlproc,Java,0.888889,1,0,0.093176,2.23913,0.173913,1,4523,0.28615,153,1,1,1,1,dea59c91d683b05b541a1f1e4c729ca06a350d76
1633,tupilabs/tap4j,Java,0.848921,1,0,0.248132,3.391304,1.304348,1,18674,0.704771,13,1,1,1,1,03ca2ba23ed04daa191386c783d3f0627f78fa3b
2701,tinkerpop/gremlin,Java,1.0,2,1,0.067369,8.877551,8.0,1,33668,0.371381,1460,1,1,1,1,b0eb5575c4ecb241a87805e2dc51d5142510018f
688,aofeng/threadpool4j,Java,1.0,1,0,0.303936,7.125,0.0,1,1442,0.301,16,1,0,1,1,e88728d28374f0f47304415f7e174e6ae3a58fc7
1240,RisingOak/jenkins-client,Java,0.977273,8,0,0.131351,5.0,2.107143,1,2146,0.283315,77,1,1,1,1,ddf6a850beacf79480280c0c3c067bf73d84bca5
62,tox4j/tox4j,Java,0.928571,2,1,0.16243,92.0,10.5,1,13497,0.295466,44,1,1,1,1,a84a28e8c24821407652c2ed3c3bc43a1942a4ee
852,Evolveum/midpoint,Java,0.974914,5,0,0.207721,115.555557,0.111111,1,480618,0.266919,35,1,1,1,1,0c3d7a0f6c4dd0f9ddf86c4448c46664bb07b04f
2600,apache/aurora,Java,0.987685,5,0,0.252737,103.0,0.0,1,203484,0.459156,373,1,1,1,1,11ebaeeb071cb182c388a40755e84f60dda32260
1262,pmlopes/mod-bson-io,Java,0.923077,2,1,0.064117,6.166667,0.083333,1,2821,0.34486,22,1,1,1,1,69ba49156a7b6e2a13f1b05f663cc8097370c758
223,spring-projects/spring-integration-java-dsl,Java,0.893333,3,1,0.37052,9.75,1.833333,1,11991,0.346694,48,1,1,1,1,be8d74cbc68b34eaaf1ec220d31cc557f00a2b4e
2193,javasoze/kamikaze,Java,1.0,4,0,0.123914,1.21875,0.1875,1,14737,0.315218,37,1,1,1,1,e904c2672b46d9469ab858541fb5c3cddafb87ff
373,googlemaps/google-maps-services-java,Java,0.945055,3,1,0.456626,28.285713,10.142857,1,3807,0.372661,287,1,1,1,1,313b2bc110b597226daaaf2f524921535563d915
1824,linkedin/parseq,Java,0.9631,2,1,0.184911,7.966667,1.833333,1,26585,0.29793,415,1,1,1,1,3e6e50b73e069f31233f1bc4cd9cc3370f0090c0
2396,btoddb/flume-ng-cassandra-sink,Java,1.0,1,0,0.358918,7.285714,1.428571,1,1549,0.349758,18,1,1,1,1,c756d1170dc6d505198f21d30d902482713c02e4
2709,killme2008/Metamorphosis,Java,0.214047,1,1,0.160278,9.638889,3.111111,1,90964,0.265172,736,1,1,1,1,1884b10620dbd640aaf85102243ca295703fbb4a
2719,airbrake/airbrake-java,Java,1.0,2,0,0.051413,6.833333,2.055556,1,2118,0.489808,39,1,1,1,1,6b700a6c3d1effb9febf510bdb020abf6588466b
2533,kares/jruby-rack-worker,Java,1.0,1,1,0.16589,1.264706,0.294118,1,2902,0.478677,49,0,1,1,1,d6bb51b063d8da6e1c5aedf74f62d7c70ea0aa4d
9,samsung/GearVRf,Java,0.943357,2,0,0.36565,0.0,0.0,1,230808,0.447551,88,1,0,1,0,2cf6e14737ab7118f61cd8ac94b94541b429401f
1944,zolotov/RemoteCall,Java,1.0,1,0,0.000518,2.0,0.186047,1,1965,0.325926,30,0,0,1,1,baf5bc9f4d648b4adda86ec3d2bb9f00d379bcbf
1838,angryziber/ipscan,Java,1.0,2,0,0.232464,4.556962,0.341772,1,16762,0.25502,406,1,1,1,1,4225332178759948e04347560002921719079454
708,TomasMikula/EasyBind,Java,1.0,1,0,0.135661,5.888889,0.555556,1,1777,0.274172,51,1,1,1,1,516947dec9de4977d8a817b7d1dfd320cc644298
255,Jimmy-Shi/bean-query,Java,1.0,1,0,0.097696,24.5,2.5,1,3476,0.531509,29,1,1,1,1,31d4ffd6518c1b04247fc1cfac3f6dad903f2d20
1617,danieldietrich/xtext-protected-regions,Java,0.1,2,0,0.130058,6.861111,1.444444,1,667,1.0,12,1,1,1,1,186ff8a54be379c441668ced2fbc4592c954232e
389,tokuhirom/avans,Java,0.95614,1,1,0.049947,75.0,4.571429,0,16770,0.452272,43,0,1,1,1,91dea979b5ee8ef78a315d73eaedbe27a7c9e7ac
1581,lviggiano/owner,Java,0.95,1,1,0.210416,30.538462,4.769231,1,12359,0.595178,334,1,1,1,1,0a95be66d4e95062fd697f4f881f382679141f89
924,EsotericSoftware/kryonet,Java,1.0,1,0,0.183661,2.218182,2.545455,1,5580,0.27784,744,1,1,1,1,03a135e2039bd7eb20e436ad70539238563d15a4
2036,davps/Spring3-GAE-boilerplate,Java,0.924528,2,0,0.099341,0.611111,0.055556,0,3802,0.321212,12,0,0,1,1,c63e674d22237a93530d3ebdb7ee9654181905cf
2268,airlift/discovery,Java,0.916667,2,1,0.167036,7.369565,0.804348,1,4513,0.343474,27,1,1,1,1,076d398ab14d3ea947450955c605bc9167e27a3e
1224,melin/dubbo-rpc-swift,Java,0.666667,1,0,0.175983,0.0,0.0,0,403,0.806584,14,0,0,1,0,32673ba8cf1c733a6b6672f345382e95809e73fb
1946,seratch/junithelper,Java,0.990521,1,0,0.152842,2.5,0.1,1,16170,0.924581,27,1,1,1,1,8c307eb05f762cf8030a3bd6d903228e0d5b98b2
739,fhussonnois/storm-trident-elasticsearch,Java,1.0,2,0,0.119636,2.461538,0.615385,1,1426,0.271704,20,1,1,1,1,1788157efff223800a92f17f79deb02c905230f7
40,npryce/make-it-easy,Java,0.969697,2,1,0.131402,0.0,0.0,1,1510,0.38,69,1,0,1,1,d44d000afcac3984be50c7c2fb9287ea5d8ebdbe
868,swanson/retrofit-demo,Java,1.0,1,0,0.053364,7.0,0.0,0,412,0.466667,66,0,0,1,0,d811af59be4fb395894166d95a28be9465b1c621
539,udacity/ud859,Java,0.914634,1,0,0.156688,12.0,1.0,1,11976,0.355715,116,1,1,1,1,aa155791fd425d29ba7fb04548e47db8c8621f8f
2372,valotrading/stirling,Java,1.0,3,1,0.208533,21.682926,4.292683,1,19084,0.251471,54,1,1,1,1,08baa91f7da9a7f30ddf597a67a6210e156bc790
1371,jillesvangurp/geogeometry,Java,1.0,1,0,0.274428,3.705882,0.235294,1,2193,0.398534,31,1,1,1,1,f850ad190eb3cc61b76df9f382845e4dd54238fc
1145,tdunning/log-synth,Java,0.982456,1,0,0.227137,4.0,0.6,1,5548,0.264949,108,1,1,1,1,1088028036bf82b296db0d95790dcf00936b69fe
1031,Cascading/cascading-redshift,Java,0.892857,3,0,0.173454,3.5,2.0,1,1345,0.270985,12,1,1,1,1,b92747af871836ac10951b28f2b00ec1f5b329f4
372,badoo/android-weak-handler,Java,0.666667,1,0,0.359189,0.0,0.0,1,651,0.363112,671,0,0,1,1,1c08b4e58f1861dcf0c7412e05c745aa3bd0b29f
667,twotoasters/SectionCursorAdapter,Java,0.8,1,1,0.147882,7.272727,1.909091,1,1236,0.340875,107,1,1,1,1,f74a52894f0ad8b809ff1e0298cc5f9068c8dcb8
357,spring-cloud-samples/configserver,Java,0.666667,1,1,0.013393,7.125,0.875,0,259,0.758065,41,0,0,1,1,b8c36688d53bb1eec4b2eeff16bd1a4b3892c03f
967,spotify/sparkey-java,Java,1.0,1,1,0.153072,5.705882,1.352941,1,5128,0.294387,47,1,1,1,1,031e43274fb399cdc5e873a13bd32db4ed254cc6
1353,forcedotcom/JavaChatterRESTApi,Java,0.983051,2,0,0.499379,1.722222,0.388889,1,2110,0.51067,11,1,1,1,1,4757b54313e308b54a5ae0995f8b515f4fe78896
1035,EPICSTools/etherip,Java,0.961538,1,0,0.270793,0.833333,0.166667,1,2639,0.277378,14,0,0,1,1,915c43dd581212b14ea3a3c2b0519eac82ebdc91
470,nightscout/android-uploader,Java,0.931373,4,1,0.0895,68.083336,13.166667,1,9178,0.321638,50,1,1,1,1,37d1fe04eca2097c4bbf1e7cdb6580a5d32db1a3
1396,spinscale/elasticsearch-opennlp-plugin,Java,1.0,1,0,0.204385,0.583333,0.333333,1,1120,0.359064,119,0,0,1,1,ac7c22b5741da88cbd4a159694980cfc15ea2014
2476,eivindw/hazelcast-kryo-example,Java,0.888889,1,0,0.0,2.0,0.428571,0,476,0.55157,11,0,0,1,1,3a6a6518d40901ef79c28bb8ef7f682bc3a7c6c4
1549,sethm/symon,Java,1.0,4,0,0.144644,2.632353,0.176471,1,25242,0.643118,38,1,1,1,1,cda9a218afd0a35431054b2f5927b22ea257ee37
1256,yandex-qatools/properties,Java,0.851852,4,1,0.14334,3.727273,1.045455,1,1537,0.384886,29,1,1,1,1,ae50b460a6bb4fcb21afe888b2e86a7613cd2115
2094,whym/wikihadoop,Java,1.0,1,0,0.209782,2.045455,0.227273,1,3197,0.434917,76,0,1,1,1,f4c639fa1dcdb8deee4fe58b9a6992d3a4ed56c4
1555,kijiproject/kiji-mapreduce,Java,0.870293,8,0,0.411856,17.571428,4.428571,1,18894,0.337125,12,1,1,1,1,b538a13c8f7bffe9d49a907c2d88112043fcfce5
2446,wtsi-npg/illumina2bam,Java,0.962963,6,1,0.167481,9.288889,1.666667,1,13799,0.37153,15,1,1,1,1,6638a24b1800ced17cfb3dc9c0fe7070a7c43d0d
1250,federecio/dropwizard-junit,Java,1.0,3,0,0.080586,2.714286,0.357143,1,279,0.53913,11,1,1,1,1,406bc4beb736c5d8c78251398d07fab79e4497fa
1699,jmhsieh/aho-corasick,Java,1.0,1,0,0.203163,0.0,0.0,1,655,0.458685,17,0,0,1,1,d5a937d9c136fdec6e21bda03775ade5d079bf4e
1252,ebay/cors-filter,Java,0.875,1,1,0.2435,52.5,3.0,1,2611,0.459736,96,1,1,1,1,f782f4cd0a67a3c814a92b0907674fd93aa96dbe
2629,jbaruch/springbatch-over-mongodb,Java,0.8125,0,0,0.156697,0.0,0.0,1,2391,0.529469,15,0,0,1,1,f712218bc8e2f30f1c879677d3a2216b062720cc
79,spotify/futures-extra,Java,1.0,4,1,0.229638,3.722222,0.5,1,1480,0.598122,19,1,1,1,1,fd577a595d492351950a1c5adfbbb7645d24c8dc
1172,irmen/Pyrolite,Java,0.957143,2,0,0.113542,3.02439,0.536585,1,14497,0.45413,38,1,1,1,1,9bb31a56bf4baa8f9a8d5cdf22638b733354a28d
814,lucaspouzac/contiperf,Java,0.95283,2,0,0.396032,2.780488,0.219512,1,5527,0.334937,13,1,1,1,1,e5cb4be446e80917db4dc6b14e54956113ffbaf1
1852,seam/mail,Java,0.924528,3,0,0.267154,3.352941,1.470588,1,4507,0.353029,21,1,1,1,1,dd2fbbc4373119046ccaa329cc36e3eb7dc0800d
2220,jmhodges/opposite_of_a_bloom_filter,Java,1.0,2,0,0.22869,6.0,2.0,1,384,0.599078,253,1,1,1,1,98e0396ff3753b77b6ff28fc2a08f8881d64b468
2482,jpos/jPOS,Java,0.988466,3,1,0.2351,14.108696,1.782609,1,97785,0.457692,169,1,1,1,1,442aef8633702c0c98951a33784741b1bef3813a
2105,edwardcapriolo/hive_cassandra_udfs,Java,0.4,0,0,0.288254,0.0,0.0,1,1321,0.482109,11,0,0,1,1,5cb2940680d9aa0cd305ff7c884faa24f95061bb
133,awslabs/amazon-sqs-java-messaging-lib,Java,1.0,2,0,0.366742,0.0,0.0,1,8717,0.575209,29,1,0,1,0,119ba98070009ceda74501e56fd200038f223f3d
1140,ekuefler/gwt-supereventbus,Java,1.0,1,0,0.34132,4.769231,0.846154,1,1833,0.619802,38,1,1,1,1,dad3ab7524b6c90e2db4c31a954b087bea961697
933,yolodata/tbana,Java,0.977011,2,0,0.27556,33.333332,0.0,1,4528,0.298651,11,1,0,1,1,97d1a0af11348d0bec5625c072dc7a7a65ed258c
928,NetsOSS/embedded-jetty,Java,0.916667,6,1,0.098293,4.5625,1.25,1,1793,0.282175,11,1,1,1,1,c2535867ad4887c4a43a8aa7f95b711ff54c8542
823,krisjey/redis.usecase,Java,0.9375,1,0,0.129268,11.0,0.5,0,19719,0.428571,14,0,1,1,1,8c1fac868e40dd93af0909e039a1103d0fa07e36
1531,mysema/rdfbean,Java,0.962149,2,0,0.115078,5.190476,2.095238,1,53331,0.40048,15,1,1,1,1,0808e72c25f6baeb0de9102a56616a6e94e80fe5
1214,jsprit/jsprit,Java,0.983412,1,1,0.144565,62.809525,7.047619,1,78192,0.435892,190,1,1,1,1,9998417be9b51770854b256a77ef2d566550367d
504,oyachai/HearthSim,Java,0.989933,3,1,0.160326,110.444443,9.444444,1,59324,0.361926,281,1,1,1,1,54db75b8eeea06282193286f10779f19672deefe
2797,cbeust/jcommander,Java,0.97541,1,0,0.286526,6.796296,4.222222,1,5780,0.430323,600,1,1,1,1,188a9df13b9fb6a9179aedf58fa355903919595e
1996,Mobicents/jss7,Java,0.989341,3,0,0.29866,19.200001,0.04,1,305699,0.255825,11,1,1,1,1,47a32ba5073c62169ff4916f6474269441ae3196
1958,janinko/ghprb,Java,1.0,7,0,0.078333,13.741935,7.677419,1,3953,0.349501,254,1,1,1,1,d706c582cc8edef0fea4f663ed3711f597e0ddcf
1384,Netflix/denominator,Java,0.985663,1,1,0.104559,36.472221,10.194444,1,23191,0.468007,219,1,1,1,1,c565e3b8c6043051252e0947029511f9ac5d306f
894,javaee-samples/javaee7-samples,Java,0.947311,8,1,0.315009,28.75,10.75,1,60398,0.312543,1232,1,1,1,1,4a67b232d71bc2b3b6d418e955218fa71741b943
828,NightHacking/LambdasHacking,Java,0.2,1,0,0.092607,0.0,0.0,1,3411,1.0,14,0,0,1,1,4245f53b91baf0a5eb6d15380b01533c952270ad
2757,krummas/DrizzleJDBC,Java,0.99187,3,0,0.497819,2.14,0.54,1,11086,0.272012,18,1,1,1,1,716f31fd71f3cc289edf69844d8117deb86d98d6
1683,StreamReduce/streamreduce-core,Java,0.947826,3,0,0.221176,0.941176,0.235294,1,46413,0.314544,21,1,1,1,1,f2d08198f6e2c4b4f6cc268c60aed910b48865ec
2431,forge/plugin-hibernate-tools,Java,0.904762,2,0,0.01691,2.666667,0.363636,0,1724,0.293137,21,1,1,1,1,9513b362de563b7331ca4d71dfa320fc6a58849b
2415,sonatype/sisu-guice,Java,0.926786,4,1,0.145081,11.695652,0.195652,1,115128,0.568882,24,1,1,1,1,f39cddad4376d14b6ef74851ef6c1d60871d6102
2374,tinkerpop/frames,Java,0.929412,2,1,0.209705,6.046512,2.604651,1,4153,0.431795,138,1,1,1,1,5465d476369bf9d431f47b1af01f70b70914b268
652,techdev-solutions/spring-test-example,Java,0.894737,1,0,0.221585,0.0,0.0,1,873,0.3392,12,0,0,1,1,ac68e7bb7bbe5e5ff40a55dfc425740d273e9179
172,h6ah4i/android-openslmediaplayer,Java,0.984615,1,0,0.153417,38.0,5.5,1,65313,0.462973,110,1,1,1,1,6b363282dd0ac19bcb4e8ce52a4cb7bf35c58583
38,e-Contract/eid-applet,Java,0.901478,1,0,0.209076,0.0,0.0,1,48159,0.3446,11,0,0,1,1,ea38c2ebb1c2da6d5766c205b66b9df55e80d4e8
2702,jenkinsci/xunit-plugin,Java,0.988764,3,0,0.061435,9.8,0.415385,0,40607,0.311663,30,1,1,1,1,55accfc7af06edb3c3d1adceda896a5563071101
713,janusdn/jersey2-spring4-grizzly2,Java,0.875,1,0,0.134434,0.0,0.0,1,437,1.0,16,0,0,1,0,d6a4f1e000339a4f36396a2ec594ab864b638df1
90,biboudis/streamalg,Java,1.0,1,1,0.111638,10.0,0.0,1,2161,0.365063,13,1,0,1,1,4f5c6a4e8b81db129c8357bc01f7734a9ca238db
