idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint
179,refs/heads/main,872c4584f2f14824f2208a2620ccdfef0cafbf19,fa3013ad74eb13700c0180f611395695809d3a56,4057ed7267373746aac7309260708831177d38dc,,True,"{'base_left': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/fa3013ad74eb13700c0180f611395695809d3a56_4057ed7267373746aac7309260708831177d38dc_base_left.log', 'base_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/fa3013ad74eb13700c0180f611395695809d3a56_4057ed7267373746aac7309260708831177d38dc_base_right.log', 'left_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/fa3013ad74eb13700c0180f611395695809d3a56_4057ed7267373746aac7309260708831177d38dc_left_right.log'}",True,True,1404,36964,True,Tests_passed,5e8487f3ed14549a1c9547255cbc5db0de865955f2d7b71558e1c07ab99b1cfb,True,Tests_passed,4be957c7f08e2fdedc98f6cd31415dd3f809b6a878930b86e5a920add53edd05,True,Merge_failed,f41fb3b0aeb964a383daffec54a7e7e462d7e1b548fc6114fc04c5cda3db5cf0,Merge_failed,10d368f083d1e08e1ba1c99c8d5806e2145b19d5adab3b13287b57dfed7d9b40,Merge_failed,f41fb3b0aeb964a383daffec54a7e7e462d7e1b548fc6114fc04c5cda3db5cf0,Merge_failed,10d368f083d1e08e1ba1c99c8d5806e2145b19d5adab3b13287b57dfed7d9b40,Merge_failed,f41fb3b0aeb964a383daffec54a7e7e462d7e1b548fc6114fc04c5cda3db5cf0,Merge_failed,f41fb3b0aeb964a383daffec54a7e7e462d7e1b548fc6114fc04c5cda3db5cf0,Merge_failed,f41fb3b0aeb964a383daffec54a7e7e462d7e1b548fc6114fc04c5cda3db5cf0,Merge_failed,4a91b0891c0c30a2ceb2449c295a1338a07c4cd51415fb3b84e7ecea7e50a6bb,Merge_failed,215c6f85b7396f7f1cf365cbd21a5be9181ea02dfef86d1d88777ed79d1332d2,Merge_failed,7e93945ee092861da398e98b35e8dcd940e492f9e5c6c5b771a5560816cfcdd1,Merge_failed,b80cd69ab84356593bff5ac7b6925b3afa98da49a4f497a0719ad93bd8c68706,Merge_failed,f73250930bf25feb1adab3e84f52989d1d2bef04d455c7a333486c00d743416b,Merge_failed,43c8cd0cab0708b80e4cdf3697b6ce620784f81763c6a4bc040d00ad103f41f3,Merge_failed,8d08b662c3bc4ecba9837cbdedfd558739e99126493097edbed35e0b658bd3f2,Merge_failed,f73250930bf25feb1adab3e84f52989d1d2bef04d455c7a333486c00d743416b,Merge_failed,f73250930bf25feb1adab3e84f52989d1d2bef04d455c7a333486c00d743416b
183,refs/heads/main,358a594f875f6c77f5afd5f06a571fc76ea45c28,16b324247043ac15a64e44e30f521852f3d27a89,a590d0d9a1f73ba56ce847521f2a8897cf9b91ce,,True,"{'base_left': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/16b324247043ac15a64e44e30f521852f3d27a89_a590d0d9a1f73ba56ce847521f2a8897cf9b91ce_base_left.log', 'base_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/16b324247043ac15a64e44e30f521852f3d27a89_a590d0d9a1f73ba56ce847521f2a8897cf9b91ce_base_right.log', 'left_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/16b324247043ac15a64e44e30f521852f3d27a89_a590d0d9a1f73ba56ce847521f2a8897cf9b91ce_left_right.log'}",True,True,140,1902,True,Tests_passed,1fcadeab9de472eed4ba4d88166773b77ffe31ecb1a2aa48b37d9a7e067319d2,True,Tests_passed,6886bfa10707db471c4061b7ce45da07b2a5a2369bc4c5b90b8f89b6c770140f,True,Tests_passed,eb12f90e043446111973ab3bda4a4c8dbf0fe44041bf294190790b135d5ec074,Tests_passed,eb12f90e043446111973ab3bda4a4c8dbf0fe44041bf294190790b135d5ec074,Tests_passed,eb12f90e043446111973ab3bda4a4c8dbf0fe44041bf294190790b135d5ec074,Tests_passed,eb12f90e043446111973ab3bda4a4c8dbf0fe44041bf294190790b135d5ec074,Tests_passed,eb12f90e043446111973ab3bda4a4c8dbf0fe44041bf294190790b135d5ec074,Tests_passed,eb12f90e043446111973ab3bda4a4c8dbf0fe44041bf294190790b135d5ec074,Tests_passed,eb12f90e043446111973ab3bda4a4c8dbf0fe44041bf294190790b135d5ec074,Tests_passed,eb12f90e043446111973ab3bda4a4c8dbf0fe44041bf294190790b135d5ec074,Tests_passed,eb12f90e043446111973ab3bda4a4c8dbf0fe44041bf294190790b135d5ec074,Tests_passed,cdd66290923fdbfec207f89ee3d5ce0dea51aa9d2b6c5a06e3de70f4936d3949,Merge_timedout,,Tests_passed,7e2c01e41a2af4c33c152d00349c7d37ad9005d81c7015a6f5dce19644129a17,Tests_passed,7e2c01e41a2af4c33c152d00349c7d37ad9005d81c7015a6f5dce19644129a17,Tests_passed,eb12f90e043446111973ab3bda4a4c8dbf0fe44041bf294190790b135d5ec074,Tests_passed,7e2c01e41a2af4c33c152d00349c7d37ad9005d81c7015a6f5dce19644129a17,Tests_passed,eb12f90e043446111973ab3bda4a4c8dbf0fe44041bf294190790b135d5ec074
191,refs/heads/main,38e8b3974a8ab360ac4084711632778aafd2e4d7,a94ded76831483354ee29ea1046a5ac1a91e2140,83b4825637b877f932a8e31c9c869d5243ab6fb3,,True,"{'base_left': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/a94ded76831483354ee29ea1046a5ac1a91e2140_83b4825637b877f932a8e31c9c869d5243ab6fb3_base_left.log', 'base_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/a94ded76831483354ee29ea1046a5ac1a91e2140_83b4825637b877f932a8e31c9c869d5243ab6fb3_base_right.log', 'left_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/a94ded76831483354ee29ea1046a5ac1a91e2140_83b4825637b877f932a8e31c9c869d5243ab6fb3_left_right.log'}",True,True,43,821,True,Tests_passed,dbb233ff08d16d860f9f18fa42be77e159f4fca7742b93646aef4be29e12cd12,True,Tests_passed,53c76dde23f11af6a1740e56550b81ab7bb3b9f156d1e0f268b6484b6c8affd8,True,Merge_failed,148bd17fbaab427c05cf5c5b7c99456c756236cb52b164139a706a3442af1e2a,Tests_passed,2c0b42d96648e4891d83557cd8ae2eb40ef81d9dbca3b0873b3d88c0fed487d5,Merge_failed,148bd17fbaab427c05cf5c5b7c99456c756236cb52b164139a706a3442af1e2a,Tests_passed,2c0b42d96648e4891d83557cd8ae2eb40ef81d9dbca3b0873b3d88c0fed487d5,Merge_failed,148bd17fbaab427c05cf5c5b7c99456c756236cb52b164139a706a3442af1e2a,Merge_failed,148bd17fbaab427c05cf5c5b7c99456c756236cb52b164139a706a3442af1e2a,Merge_failed,148bd17fbaab427c05cf5c5b7c99456c756236cb52b164139a706a3442af1e2a,Merge_failed,3d69f402babb4aed89ca7a87c559c7184cfb80efd288d10adc4eaf0334d0b1dc,Tests_passed,5745d1df7b84f9041a6bb124c45c18804d340e058e5e8595d920e63ed7111c57,Tests_passed,615d45a15fdd86a1e767ab1c2d84e900bf0923b705fcb4f5a2c947e84c65f2e4,Merge_failed,b7be6a28f81a9b787e0bedd4f1677de4e80ec066d18977a3963c1f0b1ce9dee3,Merge_failed,148bd17fbaab427c05cf5c5b7c99456c756236cb52b164139a706a3442af1e2a,Tests_passed,2c0b42d96648e4891d83557cd8ae2eb40ef81d9dbca3b0873b3d88c0fed487d5,Tests_passed,5745d1df7b84f9041a6bb124c45c18804d340e058e5e8595d920e63ed7111c57,Merge_failed,148bd17fbaab427c05cf5c5b7c99456c756236cb52b164139a706a3442af1e2a,Merge_failed,148bd17fbaab427c05cf5c5b7c99456c756236cb52b164139a706a3442af1e2a
219,refs/remotes/origin/pull/1486,225ef1c5094de2ac6012383adac97636869365be,0802d6a5f8d5b5be8eb41c1f710ed886e0517801,241eb2461bd3f8975707a8549ea22a0876847c80,,True,"{'base_left': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/0802d6a5f8d5b5be8eb41c1f710ed886e0517801_241eb2461bd3f8975707a8549ea22a0876847c80_base_left.log', 'base_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/0802d6a5f8d5b5be8eb41c1f710ed886e0517801_241eb2461bd3f8975707a8549ea22a0876847c80_base_right.log', 'left_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/0802d6a5f8d5b5be8eb41c1f710ed886e0517801_241eb2461bd3f8975707a8549ea22a0876847c80_left_right.log'}",True,True,91,2889,True,Tests_passed,61076071da8c573b6ab9a9bde81112d11f6e289e728ce92a3bda3bed1ecb1dd5,True,Tests_passed,69d5685170cd7d7a266c209526862695dc0f765d5a73841a39cb6b8f023cfe0a,True,Merge_failed,7558407007c39d65cc6545f23116bd0034c3e9d6a311345fd1e3630892fd0974,Merge_failed,ca99ab828746c4a69f3df7d4ab49033338baf6a6c965e590bbab3739891cf4a7,Merge_failed,7558407007c39d65cc6545f23116bd0034c3e9d6a311345fd1e3630892fd0974,Merge_failed,ca99ab828746c4a69f3df7d4ab49033338baf6a6c965e590bbab3739891cf4a7,Merge_failed,7558407007c39d65cc6545f23116bd0034c3e9d6a311345fd1e3630892fd0974,Merge_failed,7558407007c39d65cc6545f23116bd0034c3e9d6a311345fd1e3630892fd0974,Merge_failed,7558407007c39d65cc6545f23116bd0034c3e9d6a311345fd1e3630892fd0974,Merge_failed,50038ee39aceaf3a4639c9e467575743e30f7aa4d1eb1b3bf48c7d56c614b573,Merge_failed,93bb5001b7d4d3b9f043cfb33e326b81e612685d34c7cc932043a3b6e3ad4fd0,Tests_passed,b898226300f27c4fe1a1946b1ff3fd1fc3b976f91cd3d51fc1811345bab24bb1,Tests_failed,1e435a158523803f7e2aecf5af8ba538bcf60f05e31d8a0f50a00629173ace48,Tests_passed,538364a9b572c94718b3d142de67a40e1a1a84287d054f4a8c2e19d0dede391d,Tests_passed,8fe38011026ce28e71f8a9af526b207b60accf109bb3fd90a3df8a48759583b5,Merge_failed,7558407007c39d65cc6545f23116bd0034c3e9d6a311345fd1e3630892fd0974,Tests_passed,538364a9b572c94718b3d142de67a40e1a1a84287d054f4a8c2e19d0dede391d,Merge_failed,7558407007c39d65cc6545f23116bd0034c3e9d6a311345fd1e3630892fd0974
224,refs/remotes/origin/pull/1794,01bcba3caec918b0ddc10487bd54f682f30baa2d,5b6556789befc1e15cf87ce4142ac378fccf198b,f7c5d010ca1ebff6fdaf04c4bbf86b5784284e79,,True,"{'base_left': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/5b6556789befc1e15cf87ce4142ac378fccf198b_f7c5d010ca1ebff6fdaf04c4bbf86b5784284e79_base_left.log', 'base_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/5b6556789befc1e15cf87ce4142ac378fccf198b_f7c5d010ca1ebff6fdaf04c4bbf86b5784284e79_base_right.log', 'left_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/5b6556789befc1e15cf87ce4142ac378fccf198b_f7c5d010ca1ebff6fdaf04c4bbf86b5784284e79_left_right.log'}",True,True,3881,51504,True,Tests_passed,03a89855894aeec9b3d424158ab7e3b07ea7ab236306e31375be15c017ad18f8,True,Tests_passed,95ed1cea20c5302ab91766d903d5fe9e4745afdf58141fd5a38e32f50785fed5,True,Merge_failed,6c2e4983095909bf405bf06d33bf0c272e0fd69c4d2e93efd49bfa877acaf1f5,Merge_failed,058b87c8e59729536be86803f4bd8b2a6a34273141108398d586ad5f30e86bd4,Merge_failed,6c2e4983095909bf405bf06d33bf0c272e0fd69c4d2e93efd49bfa877acaf1f5,Merge_failed,058b87c8e59729536be86803f4bd8b2a6a34273141108398d586ad5f30e86bd4,Merge_failed,6c2e4983095909bf405bf06d33bf0c272e0fd69c4d2e93efd49bfa877acaf1f5,Merge_failed,6c2e4983095909bf405bf06d33bf0c272e0fd69c4d2e93efd49bfa877acaf1f5,Merge_failed,6c2e4983095909bf405bf06d33bf0c272e0fd69c4d2e93efd49bfa877acaf1f5,Merge_failed,d16a3c147198256fef65f16f9bcd2f84d6dfc3c5364d20c3dcd856f6499b3a52,Merge_failed,37e11f07940746ef47da78cf92b028bbb552a1f5605102ed83d65a0cb982d902,Tests_passed,a6e058c467e6cb8bb37a99abc1393599ec6c1a9cbe3d814f11a4561bd84b2dbf,Merge_timedout,,Merge_failed,fd85690b52ce8b096cea1cb56da19aeae39dd14fa9f100e8ca7a75cce7bd0b3b,Merge_failed,0f26c1d5e19c2082be81a4b932aa4b0dd184c1b024a605183d513c2a8daeb280,Merge_failed,fd85690b52ce8b096cea1cb56da19aeae39dd14fa9f100e8ca7a75cce7bd0b3b,Merge_failed,fd85690b52ce8b096cea1cb56da19aeae39dd14fa9f100e8ca7a75cce7bd0b3b,Merge_failed,fd85690b52ce8b096cea1cb56da19aeae39dd14fa9f100e8ca7a75cce7bd0b3b
232,refs/remotes/origin/pull/1852,f20c97a18c5599465a07ffe0c7b4928e4592c0b9,38b8c492406e471310ba99ed04a519dc5603f7ab,c6808b283dd35c2e49e3ab7df3c9672a10525fe1,,True,"{'base_left': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/38b8c492406e471310ba99ed04a519dc5603f7ab_c6808b283dd35c2e49e3ab7df3c9672a10525fe1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/38b8c492406e471310ba99ed04a519dc5603f7ab_c6808b283dd35c2e49e3ab7df3c9672a10525fe1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/38b8c492406e471310ba99ed04a519dc5603f7ab_c6808b283dd35c2e49e3ab7df3c9672a10525fe1_left_right.log'}",True,True,154,5779,True,Tests_passed,754cd62361346db8fd68658f21e3021c4f24bfa7b31ff45905c434f2cd1cef4f,True,Tests_passed,51160eba29e4c6cdf9b867d1d6ed956d0a5337f8c6899195dfa747ec0e8cfff1,True,Tests_passed,f74eb501fb97e1e6f046e3baf46a3e81a46af99ed998943647f1ff800dcf732e,Tests_passed,f74eb501fb97e1e6f046e3baf46a3e81a46af99ed998943647f1ff800dcf732e,Tests_passed,f74eb501fb97e1e6f046e3baf46a3e81a46af99ed998943647f1ff800dcf732e,Tests_passed,f74eb501fb97e1e6f046e3baf46a3e81a46af99ed998943647f1ff800dcf732e,Tests_passed,f74eb501fb97e1e6f046e3baf46a3e81a46af99ed998943647f1ff800dcf732e,Tests_passed,f74eb501fb97e1e6f046e3baf46a3e81a46af99ed998943647f1ff800dcf732e,Tests_passed,f74eb501fb97e1e6f046e3baf46a3e81a46af99ed998943647f1ff800dcf732e,Tests_passed,f74eb501fb97e1e6f046e3baf46a3e81a46af99ed998943647f1ff800dcf732e,Tests_passed,f74eb501fb97e1e6f046e3baf46a3e81a46af99ed998943647f1ff800dcf732e,Tests_passed,19fc2cfe3e419df710d6119257c3320d47795114eab7ddb516c893b13c442aeb,Tests_failed,622c7fe924844d9d82c878cab19152e10eee195b2dbe2f205ace67c876067615,Tests_passed,f74eb501fb97e1e6f046e3baf46a3e81a46af99ed998943647f1ff800dcf732e,Tests_passed,f74eb501fb97e1e6f046e3baf46a3e81a46af99ed998943647f1ff800dcf732e,Tests_passed,f74eb501fb97e1e6f046e3baf46a3e81a46af99ed998943647f1ff800dcf732e,Tests_passed,f74eb501fb97e1e6f046e3baf46a3e81a46af99ed998943647f1ff800dcf732e,Tests_passed,f74eb501fb97e1e6f046e3baf46a3e81a46af99ed998943647f1ff800dcf732e
249,refs/remotes/origin/pull/2076,0a68d1e394ac0936322110de62f8739e4694c3fe,15e70246e2f27b1487f980e1e6fee7f9dc344430,8162621eda564eaa9afdbde5c91c7e4d2edbdcfe,,True,"{'base_left': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/15e70246e2f27b1487f980e1e6fee7f9dc344430_8162621eda564eaa9afdbde5c91c7e4d2edbdcfe_base_left.log', 'base_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/15e70246e2f27b1487f980e1e6fee7f9dc344430_8162621eda564eaa9afdbde5c91c7e4d2edbdcfe_base_right.log', 'left_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/15e70246e2f27b1487f980e1e6fee7f9dc344430_8162621eda564eaa9afdbde5c91c7e4d2edbdcfe_left_right.log'}",True,True,3389,52267,True,Tests_passed,d36edc4be4f6f4a70944f4dfd091254f5f5f711c72f5b321f8aa69d00b58bdc3,True,Tests_passed,e934188790923c9671cd1de1df2c2ba1da91d5f34e4f2292dbf9ef4117bd20f9,True,Merge_failed,d1c4f1a39382d21bc24d1408a21e7bac9958b7057e0b8695949b95badfe39acc,Merge_failed,d1c4f1a39382d21bc24d1408a21e7bac9958b7057e0b8695949b95badfe39acc,Merge_failed,d1c4f1a39382d21bc24d1408a21e7bac9958b7057e0b8695949b95badfe39acc,Merge_failed,d1c4f1a39382d21bc24d1408a21e7bac9958b7057e0b8695949b95badfe39acc,Merge_failed,d1c4f1a39382d21bc24d1408a21e7bac9958b7057e0b8695949b95badfe39acc,Merge_failed,d1c4f1a39382d21bc24d1408a21e7bac9958b7057e0b8695949b95badfe39acc,Merge_failed,d1c4f1a39382d21bc24d1408a21e7bac9958b7057e0b8695949b95badfe39acc,Merge_failed,9e62e3825330b29bff2748dfb15b64c44aa78e12a1c1e77a98a6018904650227,Merge_failed,528a770a7f7e796fd31e1bf5bb63077e1091b58c2b92d738d21b679ec4d84c06,Tests_passed,61b213e213f24ddc8332b55d69813a4f841881e033643922dfb6029a50c4254e,Merge_failed,2c58f13c609d2ba271a7bbfa435438f99187565051d30eecb534e7b192c2998a,Merge_failed,d1c4f1a39382d21bc24d1408a21e7bac9958b7057e0b8695949b95badfe39acc,Merge_failed,d1c4f1a39382d21bc24d1408a21e7bac9958b7057e0b8695949b95badfe39acc,Merge_failed,229816c6f8f0a808142655e338881171becfe96f8e7ad02f775879c6c148f200,Merge_failed,d1c4f1a39382d21bc24d1408a21e7bac9958b7057e0b8695949b95badfe39acc,Merge_failed,d1c4f1a39382d21bc24d1408a21e7bac9958b7057e0b8695949b95badfe39acc
253,refs/remotes/origin/pull/2145,4fb9e010f8fd3f0c7edc32f119932671dde07081,6f8f227f3c65b42554bc57623575070509ebef98,e912731061ea1b38531523cbcb23b1175d06b874,,True,"{'base_left': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/6f8f227f3c65b42554bc57623575070509ebef98_e912731061ea1b38531523cbcb23b1175d06b874_base_left.log', 'base_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/6f8f227f3c65b42554bc57623575070509ebef98_e912731061ea1b38531523cbcb23b1175d06b874_base_right.log', 'left_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/6f8f227f3c65b42554bc57623575070509ebef98_e912731061ea1b38531523cbcb23b1175d06b874_left_right.log'}",True,True,4,21,True,Tests_passed,5c9752e66b2363f632e98ce411570d8064567b1d45887468f2e419e6f1fbc4f4,True,Tests_passed,07733435a09eb7f110aa172e8cf10ff300c6b5e9cd6484d6b02eeead27621f9f,True,Tests_passed,641c6302139360c8588a6a6bdd86ed1f8badd612c2d05d83b247168b4fe9f850,Tests_passed,641c6302139360c8588a6a6bdd86ed1f8badd612c2d05d83b247168b4fe9f850,Tests_passed,641c6302139360c8588a6a6bdd86ed1f8badd612c2d05d83b247168b4fe9f850,Tests_passed,641c6302139360c8588a6a6bdd86ed1f8badd612c2d05d83b247168b4fe9f850,Tests_passed,641c6302139360c8588a6a6bdd86ed1f8badd612c2d05d83b247168b4fe9f850,Tests_passed,641c6302139360c8588a6a6bdd86ed1f8badd612c2d05d83b247168b4fe9f850,Tests_passed,641c6302139360c8588a6a6bdd86ed1f8badd612c2d05d83b247168b4fe9f850,Tests_passed,641c6302139360c8588a6a6bdd86ed1f8badd612c2d05d83b247168b4fe9f850,Tests_passed,641c6302139360c8588a6a6bdd86ed1f8badd612c2d05d83b247168b4fe9f850,Tests_passed,d6db68167ccf883892ff869e271cb0e24b983ed638792df18ed5e3bfa832c464,Tests_passed,641c6302139360c8588a6a6bdd86ed1f8badd612c2d05d83b247168b4fe9f850,Tests_passed,641c6302139360c8588a6a6bdd86ed1f8badd612c2d05d83b247168b4fe9f850,Tests_passed,641c6302139360c8588a6a6bdd86ed1f8badd612c2d05d83b247168b4fe9f850,Tests_passed,641c6302139360c8588a6a6bdd86ed1f8badd612c2d05d83b247168b4fe9f850,Tests_passed,641c6302139360c8588a6a6bdd86ed1f8badd612c2d05d83b247168b4fe9f850,Tests_passed,641c6302139360c8588a6a6bdd86ed1f8badd612c2d05d83b247168b4fe9f850
258,refs/remotes/origin/pull/2243,4276338e6de80463cc692d8cd577e98b756d3a41,78c8c946f432b28b113d0f4a766ccf9bf3cde756,91274f9f41585c784afeae51de83ccba7c1cf948,,True,"{'base_left': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/78c8c946f432b28b113d0f4a766ccf9bf3cde756_91274f9f41585c784afeae51de83ccba7c1cf948_base_left.log', 'base_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/78c8c946f432b28b113d0f4a766ccf9bf3cde756_91274f9f41585c784afeae51de83ccba7c1cf948_base_right.log', 'left_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/78c8c946f432b28b113d0f4a766ccf9bf3cde756_91274f9f41585c784afeae51de83ccba7c1cf948_left_right.log'}",True,True,274,3065,True,Tests_passed,ecc1de125b0d79cf217003debf3b22fd204f87be82b705992663829427c49afe,True,Tests_passed,d78afc5bad7f3fd7c042ec115f856687bc1085de9cc2cbc3d234f01756c27e38,True,Tests_passed,1fd2995aad5bacbca910ebae7127380cc40a1d323ca262e907686ebdf9695264,Tests_passed,1fd2995aad5bacbca910ebae7127380cc40a1d323ca262e907686ebdf9695264,Tests_passed,1fd2995aad5bacbca910ebae7127380cc40a1d323ca262e907686ebdf9695264,Tests_passed,1fd2995aad5bacbca910ebae7127380cc40a1d323ca262e907686ebdf9695264,Tests_passed,1fd2995aad5bacbca910ebae7127380cc40a1d323ca262e907686ebdf9695264,Tests_passed,1fd2995aad5bacbca910ebae7127380cc40a1d323ca262e907686ebdf9695264,Tests_passed,1fd2995aad5bacbca910ebae7127380cc40a1d323ca262e907686ebdf9695264,Tests_passed,1fd2995aad5bacbca910ebae7127380cc40a1d323ca262e907686ebdf9695264,Tests_passed,1fd2995aad5bacbca910ebae7127380cc40a1d323ca262e907686ebdf9695264,Tests_passed,991f3ee1a25bbac40abf10a05aba479d05afd4d5ae9fe9dcaebb73698dee14cd,Tests_failed,8bffe4049ea11fa3cdb255a747ec1fe8af2ace325e1053a7f771dcba2a69f5dd,Tests_passed,1fd2995aad5bacbca910ebae7127380cc40a1d323ca262e907686ebdf9695264,Tests_passed,1fd2995aad5bacbca910ebae7127380cc40a1d323ca262e907686ebdf9695264,Tests_passed,1fd2995aad5bacbca910ebae7127380cc40a1d323ca262e907686ebdf9695264,Tests_passed,1fd2995aad5bacbca910ebae7127380cc40a1d323ca262e907686ebdf9695264,Tests_passed,1fd2995aad5bacbca910ebae7127380cc40a1d323ca262e907686ebdf9695264
266,refs/remotes/origin/pull/2393,24e1f06fa0abdcdb72b1a0d4bfa88804941e894d,105f750883af6c1d05d853c2f4c2f2b54cf46dc8,8778b3c4efcc12cddb2e70b3e820a98ca468d3f7,,True,"{'base_left': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/105f750883af6c1d05d853c2f4c2f2b54cf46dc8_8778b3c4efcc12cddb2e70b3e820a98ca468d3f7_base_left.log', 'base_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/105f750883af6c1d05d853c2f4c2f2b54cf46dc8_8778b3c4efcc12cddb2e70b3e820a98ca468d3f7_base_right.log', 'left_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/105f750883af6c1d05d853c2f4c2f2b54cf46dc8_8778b3c4efcc12cddb2e70b3e820a98ca468d3f7_left_right.log'}",True,True,13,388,True,Tests_passed,510a045aae2cf381bd9b83b3f7eb78bfe99f9f9dab04b6a1a60a5d3952dd10b3,True,Tests_passed,60cfa98cf34b5d2bf419a918686ed1428d69e953bd2b1efaa503984043c63273,True,Tests_passed,510a045aae2cf381bd9b83b3f7eb78bfe99f9f9dab04b6a1a60a5d3952dd10b3,Tests_passed,510a045aae2cf381bd9b83b3f7eb78bfe99f9f9dab04b6a1a60a5d3952dd10b3,Tests_passed,510a045aae2cf381bd9b83b3f7eb78bfe99f9f9dab04b6a1a60a5d3952dd10b3,Tests_passed,510a045aae2cf381bd9b83b3f7eb78bfe99f9f9dab04b6a1a60a5d3952dd10b3,Tests_passed,510a045aae2cf381bd9b83b3f7eb78bfe99f9f9dab04b6a1a60a5d3952dd10b3,Tests_passed,510a045aae2cf381bd9b83b3f7eb78bfe99f9f9dab04b6a1a60a5d3952dd10b3,Tests_passed,510a045aae2cf381bd9b83b3f7eb78bfe99f9f9dab04b6a1a60a5d3952dd10b3,Tests_passed,510a045aae2cf381bd9b83b3f7eb78bfe99f9f9dab04b6a1a60a5d3952dd10b3,Tests_passed,510a045aae2cf381bd9b83b3f7eb78bfe99f9f9dab04b6a1a60a5d3952dd10b3,Tests_passed,11cafbee274401ec975bf1d80150def371b47546c541476c63fa583448a6dc15,Tests_passed,510a045aae2cf381bd9b83b3f7eb78bfe99f9f9dab04b6a1a60a5d3952dd10b3,Tests_passed,510a045aae2cf381bd9b83b3f7eb78bfe99f9f9dab04b6a1a60a5d3952dd10b3,Tests_passed,510a045aae2cf381bd9b83b3f7eb78bfe99f9f9dab04b6a1a60a5d3952dd10b3,Tests_passed,510a045aae2cf381bd9b83b3f7eb78bfe99f9f9dab04b6a1a60a5d3952dd10b3,Tests_passed,510a045aae2cf381bd9b83b3f7eb78bfe99f9f9dab04b6a1a60a5d3952dd10b3,Tests_passed,510a045aae2cf381bd9b83b3f7eb78bfe99f9f9dab04b6a1a60a5d3952dd10b3
