idx,repository,language,architecture,community,continuous_integration,documentation,history,issues,license,size,unit_test,stars,scorebased_org,randomforest_org,scorebased_utl,randomforest_utl
1380479,maxmind/GeoIP2-java,Java,1.0,2,1,0.253948,20.368422,1.894737,1,2686,0.393954,147,1,1,1,1
1380842,bjhua/tiger,Java,0.956522,2,0,0.105691,3.866667,0.4,0,2200,0.532148,16,1,1,1,1
1380874,apache/crunch,Java,0.971787,3,0,0.272666,15.333333,0.166667,1,52855,0.330433,54,1,1,1,1
1381037,yoichiro/oauth2-server,Java,0.828571,1,0,0.407178,0.0,0.0,1,3693,0.636494,47,0,0,1,0
1381685,weswilliams/GivWenZen,Java,0.958678,1,0,0.056058,2.174603,0.095238,1,8291,0.259792,13,1,1,1,1
1382143,sindice/sparqled,Java,0.990476,2,1,0.111334,5.052632,2.052632,1,31880,0.429113,31,1,1,1,1
1382364,AdamBien/afterburner.fx,Java,0.935484,1,0,0.457936,8.363636,2.181818,1,1271,0.434824,123,1,1,1,1
1382936,dnet/burp-oauth,Java,1.0,1,0,0.0,2.0,0.0,1,368,0.353896,16,0,0,1,1
1383434,zkoss/zkspreadsheet,Java,0.987643,4,0,0.227939,73.652176,4.043478,1,116928,0.357513,49,1,1,1,1
1383507,codylerum/simple-email,Java,0.96,1,0,0.258264,0.75,0.0,1,3366,0.330667,18,0,0,1,1
1384382,jberet/jsr352,Java,0.996016,1,0,0.193908,16.608696,1.826087,1,33534,0.274596,41,1,1,1,1
1384593,nastra/algorithms-java,Java,1.0,1,0,0.221432,7.2,0.0,0,7077,0.265119,20,0,0,1,0
1384702,thrau/jarchivelib,Java,1.0,1,1,0.378675,6.35,1.95,1,2163,0.383505,82,1,1,1,1
1384741,nkzawa/socket.io-client.java,Java,1.0,1,1,0.04538,5.826087,5.565217,1,3634,0.553784,1026,1,1,1,1
1385661,zscott/MultiBitExchange,Java,0.958084,1,1,0.214796,13.0625,3.25,1,10825,0.288014,29,1,1,1,1
1388836,nkzawa/engine.io-client.java,Java,0.970588,1,1,0.042392,7.727273,0.727273,1,4309,0.461754,82,1,1,1,1
1388877,kristofa/brave-resteasy-example,Java,0.375,1,0,0.123256,1.045455,0.136364,1,460,0.403974,16,0,0,1,1
1388960,jberkel/pay-me,Java,0.970588,1,1,0.186933,5.75,0.5,1,3106,0.476335,60,1,1,1,1
1389210,leewin12/resteasy-spring-netty,Java,0.777778,1,0,0.049005,10.5,1.0,0,630,0.253086,11,0,0,1,1
1389400,cambecc/grains,Java,0.984436,1,0,0.322806,10.230769,0.0,1,20104,0.35354,11,1,0,1,1
1389696,yegor256/rexsl,Java,0.87037,1,1,0.455548,20.909092,8.681818,1,8839,0.29024,13,1,1,1,1
1391040,webpagebytes/cms,Java,0.97449,1,0,0.122414,14.952381,0.047619,1,60380,0.414528,16,1,1,1,1
1391779,nociar/jpa-cloner,Java,1.0,1,0,0.15807,3.533333,1.133333,1,2074,0.474567,31,1,1,1,1
1392104,Mashape/unirest-java,Java,0.933333,1,1,0.225946,11.88,3.32,1,2168,0.305373,722,1,1,1,1
1393429,clarkware/junitperf,Java,1.0,1,0,0.291784,0.181818,0.045455,1,2267,0.963902,15,0,0,1,1
1393974,facebook/buck,Java,0.97246,14,1,0.261982,110.739128,12.26087,1,243017,0.315883,2339,1,1,1,1
1394052,f2prateek/progressbutton,Java,1.0,1,1,0.202189,6.826087,1.695652,1,1574,0.256318,580,1,1,1,1
1394887,mapstruct/mapstruct,Java,0.960499,3,0,0.39164,32.347824,22.826088,1,36449,0.254974,284,1,1,1,1
1394901,Nerdwin15/stash-jenkins-postreceive-webhook,Java,0.880952,2,0,0.267211,7.863636,5.090909,1,2586,0.569451,104,1,1,1,1
1395885,StartTheShift/titan-tools,Java,1.0,1,0,0.45496,0.0,0.0,0,989,0.362007,14,0,0,1,0
1396299,jiwhiz/JiwhizBlogWeb,Java,0.982609,1,0,0.230421,2.545455,0.181818,1,10028,0.289985,51,1,1,1,1
1396311,fommil/matrix-toolkits-java,Java,0.995556,1,1,0.438253,2.25,1.346154,1,15142,0.286785,179,1,1,1,1
1396949,VaughnVernon/IDDD_NYSE,Java,0.95614,0,0,0.181488,0.0,0.0,1,7007,0.264297,24,0,0,1,1
1397040,FasterXML/jackson-datatype-jsr310,Java,0.977273,2,1,0.140559,7.045455,0.954545,1,4721,0.729951,39,1,1,1,1
1397101,emmanuelbernard/hibernate-core-ogm,Java,0.989984,1,0,0.283554,0.3125,0.0625,1,441322,0.302282,13,0,0,1,1
1397560,hekailiang/squirrel,Java,0.943396,1,0,0.12589,22.095238,2.047619,1,15526,0.350121,341,1,1,1,1
1397698,linsolas/casperjs-runner-maven-plugin,Java,0.541667,2,0,0.067864,6.764706,1.823529,1,3034,0.3981,16,1,1,1,1
1397809,AlexGilleran/IceSoap,Java,0.985294,2,0,0.124793,0.65,0.0,1,55653,0.262353,45,1,0,1,1
1398015,amplitude/Amplitude-Android,Java,1.0,3,0,0.041885,5.7,1.066667,1,2157,0.253107,30,1,1,1,1
1398156,codefollower/H2-Research,Java,0.991095,2,0,0.200022,16.952381,0.142857,1,269627,0.257106,134,1,1,1,1
1398222,AdoptOpenJDK/lambda-tutorial,Java,0.888889,2,1,0.533866,15.9,1.6,1,1489,0.317073,75,1,1,1,1
1398528,javalite/activeweb,Java,0.979592,2,0,0.371176,5.538462,11.461538,1,14006,0.323259,89,1,1,1,1
1399270,pavelsher/teamcity-tap-parser,Java,1.0,0,0,0.0,0.0,0.0,1,824,0.353201,13,0,0,1,0
1399532,NitorCreations/wicket-metrics,Java,0.666667,1,0,0.062112,0.0,0.0,1,340,0.576471,12,0,0,1,0
1399633,cloudera/cdk,Java,0.97351,4,0,0.158788,62.045456,1.454545,1,135260,0.314803,193,1,1,1,1
1399723,mozilla/zest,Java,1.0,2,0,0.320203,8.45,3.7,1,9674,0.299515,39,1,1,1,1
1399905,concordion/concordion,Java,0.969925,2,1,0.035939,6.363636,1.409091,1,11424,0.340043,64,1,1,1,1
1400061,GoogleCloudPlatform/appengine-angular-guestbook-java,Java,0.888889,1,0,0.276892,3.666667,0.111111,1,1179,0.358639,49,1,0,1,1
1401116,wildfly/wildfly,Java,0.98601,28,0,0.302608,347.103455,127.034485,1,524209,0.253136,1555,1,1,1,1
1402741,lookfirst/sardine,Java,0.925,4,1,0.406985,3.815789,1.657895,1,6880,0.2795,137,1,1,1,1
1402929,joel-costigliola/assertj-assertions-generator,Java,0.979592,2,1,0.242578,5.6,1.533333,1,4201,0.34877,15,1,1,1,1
1403465,fge/json-patch,Java,0.911111,1,0,0.276816,7.391304,1.217391,1,3744,0.353073,144,1,1,1,1
1403965,cloudinary/cloudinary_android,Java,0.923077,2,0,0.056837,1.571429,0.666667,0,1825,0.305339,17,0,0,1,1
1404628,Docracy/megajar,Java,0.5,1,0,0.121622,0.0,0.0,0,148,0.714286,20,0,0,0,0
1405914,irstv/H2GIS,Java,0.988095,3,1,0.314067,81.208336,19.458332,1,40428,0.37088,29,1,1,1,1
1406289,sayems/Page-Factory,Java,0.964286,1,0,0.105898,0.291667,0.0,1,280,0.356913,29,0,0,1,1
1407220,rackerlabs/atom-hopper,Java,0.961039,4,0,0.067679,9.0,2.777778,1,18513,0.455136,54,1,1,1,1
1407788,rackerlabs/repose,Java,0.976268,12,0,0.198673,309.325592,30.302326,1,140414,0.337986,235,1,1,1,1
1408233,HaraldWalker/user-agent-utils,Java,1.0,1,0,0.191769,8.619048,3.714286,1,13540,0.556526,313,1,1,1,1
1408339,NitorCreations/CoreComponents,Java,0.931034,4,1,0.114206,4.636364,0.136364,1,3331,0.68621,16,1,1,1,1
1409435,buschmais/jqassistant,Java,0.946721,1,1,0.135422,57.666668,8.25,1,68158,0.288334,76,1,1,1,1
1411905,forcedotcom/JavaChatterRESTApi,Java,0.983051,2,0,0.499379,1.722222,0.388889,1,2110,0.51067,11,1,1,1,1
1415876,marcphilipp/dbunit-datasetbuilder,Java,1.0,2,1,0.005535,0.774194,0.193548,1,580,0.392484,23,1,0,1,1
1416080,aglover/gesticulate,Java,1.0,2,0,0.078616,18.0,1.0,0,373,0.571429,26,1,0,1,1
1416301,tomwhite/whirr,Java,0.928571,2,0,0.063415,7.0,0.0,1,1536,0.264384,17,1,0,1,1
1416499,octo-technology/java-sql-dsl,Java,1.0,0,0,0.201359,0.0,0.0,1,2643,0.355865,12,0,0,1,1
1416541,mpercy/flume-log4j-example,Java,0.5,0,0,0.01,0.0,0.0,0,107,0.34375,12,0,0,0,0
1416618,shazam/shazamcrest,Java,0.976744,3,0,0.202991,5.73913,0.652174,1,2744,0.494812,27,1,1,1,1
1416688,TheHydroImpulse/storm-kafka-starter,Java,0.9,1,0,0.025897,5.0,0.055556,1,19409,0.326961,16,1,1,1,1
1416938,joel-costigliola/assertj-guava,Java,1.0,1,0,0.423868,5.185185,0.703704,1,2826,0.625171,27,1,1,1,1
1416972,fge/uri-template,Java,0.981481,1,0,0.310972,16.916668,0.25,1,4060,0.3825,27,1,1,1,1
1417572,stripe/stripe-android,Java,0.916667,5,1,0.166667,3.384615,1.5,1,2476,0.42888,164,1,1,1,1
1418540,joel-costigliola/assertj-examples,Java,0.961957,2,0,0.363609,9.913043,0.826087,1,6294,0.608815,46,1,1,1,1
1418705,joel-costigliola/assertj-core,Java,0.998588,9,1,0.423162,24.875,15.0,1,82832,0.689136,587,1,1,1,1
1419628,RitwikSaikia/jsonrpc,Java,0.952381,1,1,0.149657,3.0,4.0,1,2406,0.365248,23,1,1,1,1
1421910,arquillian/arquillian_deprecated,Java,0.962697,0,0,0.326886,0.0,0.0,1,45154,0.276805,48,0,0,1,0
1422747,elasticsearch/elasticsearch-hdfs,Java,0.75,2,0,0.239378,0.758621,0.034483,1,835,0.30916,38,1,0,1,1
1422959,jamesward/play-rest-security,Java,0.909091,2,0,0.012857,1.411765,0.411765,0,744,0.525847,326,0,0,1,1
1423809,jonathanhds/sql-builder,Java,0.945946,1,1,0.025374,2.285714,0.095238,1,2244,0.281026,11,1,1,1,1
1425271,Parquet/parquet-mr,Java,0.992126,11,1,0.262626,67.5,14.7,1,52781,0.276056,322,1,1,1,1
1425957,jillesvangurp/geogeometry,Java,1.0,1,0,0.274428,3.705882,0.235294,1,2193,0.398534,31,1,1,1,1
1426205,JetBrains/jetpad-mapper,Java,0.982684,3,0,0.202943,18.208332,0.125,1,13762,0.254765,25,1,1,1,1
1428790,j256/simplejmx,Java,1.0,1,0,0.148475,5.583333,0.166667,1,8987,0.460659,25,1,1,1,1
1429668,j256/ormlite-core,Java,0.996283,1,0,0.14355,10.478261,2.086957,1,45949,0.57276,251,1,1,1,1
1430156,RedHogs/cron-parser,Java,0.740741,1,1,0.115,3.269231,0.923077,1,1965,0.563681,47,1,1,1,1
1431438,Cue/lucene-interval-fields,Java,0.9375,2,0,0.41679,2.333333,0.0,1,812,0.313859,35,1,0,1,1
1431801,togglz/togglz,Java,0.987854,1,1,0.126276,13.315789,2.631579,1,18403,0.412601,175,1,1,1,1
1432087,Governance/rtgov,Java,0.965875,1,0,0.259037,31.5,11.125,1,82367,0.366376,12,1,1,1,1
1432445,sonatype/nexus-book-examples,Java,0.35,2,0,0.057455,2.333333,0.0,0,1519,0.714286,11,1,0,1,0
1433081,JakeWharton/salvage,Java,1.0,2,1,0.145861,0.666667,0.444444,1,672,0.258065,337,1,0,1,1
1433088,JakeWharton/butterknife,Java,0.967742,2,1,0.085417,15.75,10.166667,1,6685,0.595888,7421,1,1,1,1
1433340,sayems/Keyword-Driven-Framework,Java,1.0,1,0,0.004203,0.307692,0.076923,1,331,1.0,16,0,0,1,1
1437011,eldur/jwbf,Java,0.989247,1,1,0.138106,10.681818,2.272727,1,20904,0.542466,44,1,1,1,1
1438311,Netflix/denominator,Java,0.985663,1,1,0.104559,36.472221,10.194444,1,23191,0.468007,219,1,1,1,1
1439225,alibaba/tdhs-java-client,Java,0.983607,1,0,0.066005,8.555556,0.0,1,118556,0.280821,22,1,0,1,1
1439291,alibaba/druid,Java,0.994279,3,0,0.159317,91.844444,17.933332,1,198835,0.413559,2849,1,1,1,1
1439296,alibaba/fastjson,Java,0.985345,3,0,0.064902,19.418606,6.767442,1,102297,0.577891,4136,1,1,1,1
1439541,broadgsa/gatk-protected,Java,0.963636,9,0,0.419664,18.959999,0.44,0,165591,0.303086,83,1,1,1,1
1440296,tbroyer/promises,Java,0.923077,1,1,0.036403,0.0,0.0,1,1372,0.530854,17,0,0,1,1
1440403,alibaba/tamper,Java,1.0,1,0,0.15,2.307692,0.076923,1,7803,0.274264,65,1,1,1,1
1442436,turn/shapeshifter,Java,1.0,1,1,0.316535,17.0,0.5,1,3553,0.384112,18,1,1,1,1
1442472,hcoles/highwheel,Java,0.992593,1,1,0.036003,3.0,0.0,1,5878,0.357367,16,1,0,1,1
1442698,mwanji/toml4j,Java,1.0,1,1,0.029146,8.08,0.4,1,4133,0.56535,37,1,1,1,1
1444261,sculptor/sculptor,Java,0.88932,2,1,0.206369,27.0,7.125,1,35274,0.287203,93,1,1,1,1
1444974,arnobl/latexdraw,Java,0.970923,1,0,0.274894,23.040001,0.0,1,65741,0.448826,80,1,0,1,1
1445266,spinscale/elasticsearch-opennlp-plugin,Java,1.0,1,0,0.204385,0.583333,0.333333,1,1120,0.359064,119,0,0,1,1
1445408,ops4j/org.ops4j.orient,Java,0.9375,1,0,0.291076,5.217391,0.26087,1,3027,0.446936,20,1,1,1,1
1448459,logstash/log4j-jsonevent-layout,Java,1.0,3,1,0.07518,3.956522,2.043478,1,1017,0.585331,144,1,1,1,1
1448927,qos-ch/cal10n,Java,0.576087,2,0,0.248086,0.727273,0.242424,1,4713,0.272643,18,1,0,1,1
1451296,hasanozgan/apache-oltu-oauth2-provider-demo,Java,0.809524,1,0,0.201724,0.277778,0.222222,1,1547,0.560659,38,0,0,1,1
1452992,stephanenicolas/Quality-Tools-for-Android,Java,0.8,1,1,0.106853,12.818182,3.727273,1,2919,0.258216,1053,1,1,1,1
1456510,agrison/jtoml,Java,1.0,1,1,0.30092,3.35,0.95,1,1189,0.293008,24,1,1,1,1
1456597,robert-bor/CSVeed,Java,0.9,1,0,0.146564,10.888889,3.277778,1,6096,0.305584,21,1,1,1,1
1456655,mybatis/velocity-scripting,Java,1.0,4,1,0.161438,1.90625,0.5,1,2201,0.338983,21,1,1,1,1
1456927,cpatni/middleman,Java,0.961538,0,0,0.115126,0.0,0.0,1,2544,0.533844,13,0,0,1,1
1457263,Lugribossk/dropwizard-experiment,Java,0.982143,1,1,0.094241,10.583333,0.208333,1,8392,0.342654,16,1,1,1,1
1457484,imotov/elasticsearch-native-script-example,Java,0.941176,2,0,0.173294,1.56,0.28,1,1684,0.431959,72,1,0,1,1
1457773,mybatis/generator,Java,0.974093,2,1,0.127957,2.74,0.62,1,101348,0.572094,436,1,1,1,1
1458345,mybatis/migrations,Java,0.961538,5,1,0.104643,3.076923,0.384615,1,3745,0.271315,47,1,1,1,1
1458376,mybatis/guice,Java,0.834646,5,1,0.315797,3.771429,1.085714,1,9217,0.299822,62,1,1,1,1
1459174,plombard/SubversionRiver,Java,1.0,1,0,0.309937,4.692308,0.769231,1,1907,0.269308,14,1,1,1,1
1460025,varunpant/Quadtree,Java,0.875,1,0,0.204106,0.571429,0.142857,0,684,0.326531,25,0,0,1,0
1460651,ralfstx/minimal-json,Java,1.0,1,1,0.253111,5.608696,1.956522,1,6996,0.472074,283,1,1,1,1
1464359,tumblr/jumblr,Java,1.0,5,1,0.273251,5.583333,2.375,1,3078,0.428937,191,1,1,1,1
1464621,afcowie/java-gnome,Java,0.983759,3,0,0.626287,3.575758,0.393939,1,38813,0.278221,12,1,1,1,1
1464724,joelittlejohn/jsonschema2pojo,Java,0.9,2,1,0.268417,14.481481,8.555556,1,12464,0.505324,1486,1,1,1,1
1464863,abelaska/jedis-lock,Java,1.0,2,0,0.226277,0.170732,0.04878,1,344,0.390863,25,1,0,1,1
1465113,huberflores/XMPPNotificationServer,Java,0.923077,2,0,0.116883,1.095238,0.0,0,468,0.298893,15,0,0,1,0
1465161,bwaldvogel/mongo-java-server,Java,0.986667,2,1,0.035802,10.208333,0.5,1,9292,0.396322,53,1,1,1,1
1465519,undera/perfmon-agent,Java,0.989691,2,1,0.161371,3.857143,0.285714,1,5385,0.401091,13,1,1,1,1
1465686,vert-x/vertx-gradle-template,Java,0.166667,1,0,0.3987,4.875,1.583333,1,907,0.829016,73,1,1,1,1
1465692,piwik/piwik-java-tracking,Java,1.0,3,1,0.371391,1.02439,0.414634,0,971,0.285542,40,0,0,1,1
1465733,mybatis/mybatis-3,Java,0.933761,3,1,0.222094,33.575001,9.15,1,79145,0.358139,2171,1,1,1,1
1465784,raganwald/raganwald.github.com,Java,0.541667,1,0,0.010251,31.719999,1.44,1,132892,0.327612,12,1,1,1,1
1466151,linkedin/rest.li,Java,0.976493,13,0,0.208961,30.24,1.56,1,212552,0.435402,1062,1,1,1,1
1466180,ransilberman/avro-kafka-storm,Java,0.666667,1,0,0.055449,0.0,0.0,0,523,0.368421,53,0,0,1,0
1466357,jenkinsci/git-client-plugin,Java,0.913043,3,0,0.289207,36.708332,6.666667,1,11125,0.397359,44,1,1,1,1
1467162,undera/jmeter-plugins,Java,0.98556,5,1,0.141104,25.0,2.88,1,58104,0.397309,153,1,1,1,1
1468153,elasticsearchfr/elasticsearch-java-tests,Java,0.833333,1,0,0.39019,11.5,0.0,1,1684,0.905298,11,1,0,1,1
1477723,http-kit/dbcp.clj,Java,1.0,1,0,0.021668,2.375,0.125,1,942,0.364676,41,1,0,1,1
1478349,dsaff/dotmesh,Java,1.0,0,0,0.038182,0.0,0.0,0,529,0.562257,11,0,0,1,0
1478450,mybatis/spring,Java,0.772152,3,1,0.262197,7.68,2.2,1,10761,0.491132,408,1,1,1,1
1478719,BioMedCentralLtd/spring-data-elasticsearch-sample-application,Java,1.0,1,0,0.13028,3.714286,0.142857,1,1465,0.713961,55,1,1,1,1
1479099,vorburger/MariaDB4j,Java,1.0,1,1,0.093307,4.972222,0.583333,1,17389,0.268871,45,1,1,1,1
1480218,dziemid/refactormycode,Java,1.0,1,0,0.047945,0.0,0.0,0,417,0.321767,11,0,0,1,0
1481086,spotify/hadoop-openpgp-codec,Java,1.0,1,0,0.169619,0.0,0.0,0,1219,0.301288,17,0,0,1,0
1481412,Orange-OpenSource/spring-social-weibo,Java,0.9375,2,0,0.180237,26.333332,0.666667,1,6246,0.357653,24,1,1,1,1
1482808,junit-team/junit,Java,0.928934,31,1,0.18272,13.678363,6.508772,1,31046,0.911361,4545,1,1,1,1
1482966,jpace/diffj,Java,0.969849,1,0,0.319818,12.2,0.1,0,14048,0.719697,13,0,0,1,1
1483209,gphilipp/mowitnow-tdd,Java,0.714286,1,1,0.008955,0.566667,0.0,0,334,0.34375,12,0,0,1,1
1491973,ebayopensource/turmeric-security,Java,0.891429,2,0,0.16665,0.0,0.0,1,41697,0.580275,11,1,0,1,0
1491974,ebayopensource/turmeric-monitoring,Java,0.87664,1,0,0.222772,0.0,0.0,1,50709,0.32036,17,0,0,1,1
1494525,medcl/elasticsearch-analysis-stconvert,Java,0.8,1,0,0.218112,0.235294,0.058824,1,716,0.423246,29,0,0,1,1
1500003,grunka/Fortuna,Java,1.0,1,0,0.152976,1.96,0.0,1,1467,0.326812,11,0,0,1,1
1501048,Netflix/RxJava,Java,0.990792,8,0,0.316681,121.206894,56.206898,1,73121,0.562966,11241,1,1,1,1
1501771,NetSPI/burp-plugins,Java,0.955556,2,0,0.440715,0.363636,0.0,1,5660,0.284176,19,1,0,1,1
1502024,depoll/bindroid,Java,0.98,2,0,0.22233,1.105263,0.421053,1,4193,0.469807,178,1,1,1,1
1502222,roboguice/roboguice,Java,0.941094,2,1,0.128143,4.734043,3.095745,1,168233,0.514662,3567,1,1,1,1
1503632,kovmarci86/android-secure-preferences,Java,0.954545,1,1,0.179987,6.5,1.375,0,2465,0.452271,32,0,1,1,1
1503728,axet/play,Java,0.888889,1,0,0.095506,2.44,0.4,1,1719,0.261402,15,1,1,1,1
1504050,Firebase/firebase-token-generator-java,Java,1.0,3,0,0.17801,2.473684,0.526316,1,539,0.548387,26,1,1,1,1
1505649,wikimedia/kraken,Java,0.743802,3,1,0.113449,21.75,0.4,1,28627,0.271144,19,1,1,1,1
1505728,getlantern/kaleidoscope,Java,0.933333,1,0,0.469332,3.777778,0.0,1,1653,0.494963,18,1,0,1,1
1507017,PayPal/sdk-core-java,Java,0.983471,5,0,0.37561,7.0,2.0,1,8143,0.400959,40,1,1,1,1
1507163,3wks/thundr,Java,0.995444,2,1,0.29553,7.84375,0.25,1,21240,0.577867,23,1,1,1,1
1507244,owlike/genson,Java,0.914894,1,1,0.119387,7.28,2.04,1,21248,0.272524,89,1,1,1,1
1507905,pierre/eventtracker,Java,0.977778,1,0,0.235315,0.0,0.0,1,4413,0.259554,11,0,0,1,0
1508559,dclements/riak-java-crdt,Java,0.84,1,1,0.052778,2.0,1.0,1,2467,0.558206,22,0,1,1,1
1510269,sappenin/objectify-utils,Java,0.933333,2,1,0.26865,3.0,0.538462,1,1737,0.475713,18,1,1,1,1
1511122,jbrains/goos,Java,0.994872,0,0,0.039535,0.0,0.0,0,9013,0.312948,20,0,0,1,0
1511466,ogrisel/paper2ebook,Java,1.0,0,0,0.278571,0.0,0.0,1,236,0.366197,49,0,0,1,1
1511865,PLOS/ambra,Java,0.993377,6,0,0.230147,60.925926,0.111111,1,144375,0.293753,31,1,1,1,1
1512227,culturecommunication/ginco,Java,0.983221,5,0,0.159686,52.0,0.88,1,308595,0.326873,19,1,1,1,1
1512971,pocmo/Android-Network-Intents,Java,1.0,1,0,0.391304,0.0,0.0,1,739,0.350534,367,0,0,1,0
1513532,yankai913/dubbo-rpc-thrift,Java,0.916667,1,0,0.089663,1.0,0.0,1,7838,0.708831,20,0,0,1,1
1514028,forcedotcom/phoenix,Java,0.998695,6,0,0.235993,170.25,62.833332,1,100775,0.382296,525,1,1,1,1
1514346,mttkay/signpost,Java,1.0,2,0,0.352171,1.609375,0.09375,1,3850,0.284758,428,1,0,1,1
1514470,cotdp/com-cotdp-hadoop,Java,0.8,1,0,0.387427,0.307692,0.0,1,419,0.626289,14,0,0,1,1
1514604,square/android-times-square,Java,0.857143,11,1,0.093992,10.583333,8.208333,1,2942,0.277223,2614,1,1,1,1
1514661,Netflix/ribbon,Java,0.986441,3,0,0.248462,25.666668,9.125,1,21701,0.308754,699,1,1,1,1
1515365,devst/devst_mido,Java,0.142857,4,0,0.0,6.666667,4.0,0,211,1.0,13,0,1,1,1
1516465,bulldog2011/bigqueue,Java,0.98,1,0,0.147601,5.347826,0.695652,1,14622,0.296323,160,1,1,1,1
1516472,apache/cayenne,Java,0.993954,3,0,0.287092,38.720001,2.88,1,250278,0.277625,41,1,1,1,1
1517543,iainporter/rest-java,Java,0.9,1,0,0.146438,2.727273,0.318182,1,8293,0.342466,135,1,1,1,1
1517808,shellac/JenaJung,Java,1.0,1,0,0.170362,0.5,0.0,1,735,0.402062,11,0,0,1,1
1518207,jzachr/goldenorb,Java,0.985816,0,0,0.350841,0.0,0.0,1,11729,0.301752,294,0,0,1,0
1519630,Dandelion/dandelion,Java,0.877119,2,0,0.413533,20.799999,1.72,1,17300,0.250977,52,1,1,1,1
1520138,CamelCookbook/camel-cookbook-examples,Java,0.81336,2,1,0.357356,13.590909,0.681818,1,20953,0.741432,113,1,1,1,1
1520139,schaloner/deadbolt-2-java,Java,0.830189,2,1,0.250989,2.222222,0.222222,1,3602,0.37159,31,1,1,1,1
1520354,pkainulainen/maven-examples,Java,0.130435,1,0,0.373376,1.4,0.057143,1,3922,0.625,117,0,0,1,1
1520513,chompi/openrtb2x,Java,0.925,3,0,0.431109,3.1,2.633333,1,13262,0.493431,22,1,1,1,1
1521737,aaasen/voxel-party,Java,0.972973,1,0,0.258438,51.0,13.0,0,1761,0.261549,25,0,1,1,1
1521953,neo4j-contrib/gremlin-plugin,Java,1.0,9,0,0.22154,2.625,1.333333,1,2096,0.648596,25,1,1,1,1
1521974,sps/pushover4j,Java,1.0,1,1,0.137226,0.6,0.25,1,623,0.384449,18,0,0,1,1
1522430,pentaho/pentaho-metadata,Java,0.967742,14,0,0.257802,2.144444,0.522222,1,109410,0.28559,13,1,1,1,1
1523685,victims/victims-enforcer,Java,0.846154,2,1,0.255262,5.47619,1.285714,1,1794,0.315697,16,1,1,1,1
1524256,ttddyy/datasource-proxy,Java,0.979381,1,1,0.088952,3.615385,0.576923,1,7416,0.567666,27,1,1,1,1
1524660,mxab/thymeleaf-extras-data-attribute,Java,0.777778,2,0,0.043478,2.166667,0.25,1,600,0.650485,22,1,0,1,1
1524819,jmxtrans/jmxtrans,Java,0.982456,11,1,0.109444,12.282051,6.076923,1,16672,0.275633,851,1,1,1,1
1525375,alex14n/CompactHashMap,Java,1.0,0,0,0.282248,0.0,0.0,0,5147,0.402465,15,0,0,1,0
1525449,francisli/processing-http,Java,0.833333,1,0,0.369281,0.0,0.0,1,579,0.263258,21,0,0,1,0
1525495,nickvl/aop-logging,Java,0.913793,1,0,0.174806,2.0625,0.0625,1,3407,0.457265,18,0,1,1,1
1525547,tjchaplin/DDDSample,Java,0.925676,2,0,0.191771,0.454545,0.090909,1,7608,0.269721,14,1,0,1,1
1526005,jprante/elasticsearch-langdetect,Java,1.0,1,1,0.014002,1.777778,1.074074,1,2777,0.301455,142,0,1,1,1
1526115,SquareSquash/java,Java,1.0,4,0,0.135135,1.769231,0.269231,1,668,0.597531,44,1,0,1,1
1526127,ThreeTen/threetenbp,Java,0.983146,1,1,0.395918,9.26087,1.130435,1,51882,0.57052,179,1,1,1,1
1526345,balanced/balanced-java,Java,1.0,4,1,0.021153,14.173913,4.434783,1,5472,0.287729,20,1,1,1,1
1526407,roblevintennis/the-learn-d-developer-design-patterns,Java,0.612903,1,0,0.102939,1.5,0.75,1,38691,0.381166,31,0,1,1,1
1526421,jqno/equalsverifier,Java,0.827586,1,1,0.235398,16.360001,0.44,1,13151,0.640352,84,1,1,1,1
1526733,cloudfoundry/login-server,Java,0.964029,9,1,0.21313,43.148148,1.962963,1,25536,0.578971,24,1,1,1,1
1526955,EnerNOC/oadr2-ven,Java,1.0,1,0,0.083152,2.1875,0.3125,1,9309,0.309229,14,1,1,1,1
1527143,kirillcool/trident,Java,0.984615,0,0,0.225997,0.0,0.0,1,6151,0.486491,21,0,0,1,1
1527688,dpreussler/automator-log-converter,Java,1.0,3,0,0.293651,0.64,0.12,1,471,0.638095,37,1,0,1,1
1528504,dhavaln/spring-rest-boilerplate,Java,0.666667,3,0,0.162671,0.103448,0.068966,1,489,0.294872,42,1,0,1,1
1528573,davidmarquis/fluent-interface-proxy,Java,0.958333,2,0,0.056604,1.794118,0.147059,1,1362,0.325256,34,1,0,1,1
1528597,lantunes/mojave,Java,0.901163,1,0,0.296204,5.882353,0.0,1,11647,0.49941,13,1,0,1,1
1529484,jprante/elasticsearch-analysis-naturalsort,Java,0.75,1,0,0.016349,0.692308,0.230769,1,832,0.409639,21,0,0,1,1
1529501,SvenEwald/xmlbeam,Java,0.897143,2,0,0.317588,17.583332,1.0,1,12380,0.351501,27,1,1,1,1
1530324,lessthanoptimal/ddogleg,Java,0.981132,1,0,0.373896,3.571429,0.035714,1,19493,0.344911,11,1,1,1,1
1530398,akuhn/foreach,Java,1.0,0,0,0.069601,0.0,0.0,0,1626,0.62532,15,0,0,1,0
1530880,clintam/hbase-transactional-tableindexed,Java,1.0,0,0,0.256836,0.0,0.0,1,4158,0.262761,11,0,0,1,1
1531018,ko5tik/jsonserializer,Java,1.0,0,0,0.263693,0.0,0.0,1,941,0.677696,16,0,0,1,0
