idx,repository,language,architecture,community,continuous_integration,documentation,history,issues,license,size,unit_test,stars,scorebased_org,randomforest_org,scorebased_utl,randomforest_utl
756401,flipkart-incubator/Lois,Java,1.0,1,0,0.113028,6.363636,0.363636,1,11392,0.652223,77,1,1,1,1
758824,bkielczewski/example-spring-boot-rest,Java,0.818182,1,0,0.023684,0.0,0.0,0,385,0.403448,20,0,0,1,0
761009,hcoles/QuickBuilder,Java,1.0,1,1,0.070052,60.0,1.0,1,3730,0.30847,11,1,1,1,1
762300,TNG/jgiven,Java,0.945455,1,1,0.086742,40.272728,5.909091,1,15420,0.333277,72,1,1,1,1
763100,HubSpot/live-config,Java,0.962963,1,0,0.013147,0.7,0.2,1,1314,0.262477,24,0,0,1,1
765951,square/okio,Java,0.97619,2,1,0.213434,21.583332,9.083333,1,6758,0.469895,1973,1,1,1,1
766166,thekrakken/java-grok,Java,0.944444,1,1,0.244977,6.363636,0.681818,1,2268,0.497426,80,1,1,1,1
766343,scratches/spring-boot-sample-gae,Java,0.666667,2,0,0.049822,2.0,1.166667,0,277,0.538462,35,0,0,1,1
767434,FasterXML/jackson-module-parameter-names,Java,1.0,2,1,0.089955,5.538462,1.384615,0,659,0.658281,20,1,0,1,1
768395,marklogic/java-client-api,Java,0.948365,3,0,0.250848,73.727272,25.454544,1,89882,0.520314,17,1,1,1,1
768670,mapzen/lost,Java,1.0,1,1,0.03192,12.818182,2.0,1,2292,0.510148,71,1,1,1,1
768686,twotoasters/SectionCursorAdapter,Java,0.8,1,1,0.147882,7.272727,1.909091,1,1236,0.340875,107,1,1,1,1
770289,Rayman2200/PDFA3,Java,1.0,2,0,0.301487,7.454545,0.454545,1,1912,0.399541,15,1,1,1,1
770747,OpenNMS/newts,Java,1.0,1,0,0.253058,25.4,0.4,1,121349,0.256719,125,1,1,1,1
771094,buschmais/extended-objects,Java,0.949541,1,1,0.159597,25.818182,7.545455,1,15614,0.284382,16,1,1,1,1
772093,johnmartel/javaccPlugin,Java,0.541667,1,1,0.024227,17.363636,1.181818,1,2609,0.774623,12,1,1,1,1
772461,kohsuke/wordnet-random-name,Java,1.0,1,0,0.189873,1.818182,0.181818,1,152,0.322581,48,0,0,1,1
773164,Azure/azure-storage-java,Java,0.900383,3,0,0.434933,2.5,2.5,1,40249,0.36558,49,1,1,1,1
773388,javabeanz/owasp-security-logging,Java,0.95,1,1,0.223823,3.0,0.363636,1,821,0.289517,13,1,1,1,1
774050,edulify/play-sitemap-module.edulify.com,Java,0.846154,2,0,0.066098,2.1,1.2,1,633,0.258953,17,1,0,1,1
776084,appium/java-client,Java,0.97561,2,0,0.244594,21.090908,16.363636,1,4298,0.408538,163,1,1,1,1
776270,vt-middleware/passay,Java,1.0,2,0,0.297609,7.1,2.8,1,6887,0.532903,22,1,1,1,1
776515,mapzen/on-the-road,Java,1.0,2,1,0.098381,23.888889,2.888889,1,3044,0.601602,25,1,1,1,1
777118,oxo42/stateless4j,Java,0.95122,3,1,0.266152,8.545455,3.181818,1,1877,0.46416,172,1,1,1,1
781665,Azure/azure-notificationhubs,Java,0.947368,6,0,0.158709,2.904762,0.380952,1,8747,0.289664,15,1,1,1,1
782051,appium/tutorial,Java,0.933333,1,1,0.159891,13.454545,1.454545,1,5868,0.396552,29,1,1,1,1
783982,fabiomaffioletti/mul-at,Java,0.941176,1,0,0.0,0.0,0.0,0,488,0.264851,15,0,0,0,0
784272,orientechnologies/orientdb-lucene,Java,0.982456,3,0,0.167905,6.583333,3.75,1,5049,0.385961,37,1,1,1,1
786452,nosceon/titanite,Java,1.0,1,0,0.286359,24.142857,3.0,1,7752,0.333133,13,1,1,1,1
786619,netceteragroup/valdr-bean-validation,Java,0.906977,1,1,0.261928,14.285714,2.857143,1,2357,0.316906,29,1,1,1,1
786856,chenlb/mmseg4j-core,Java,1.0,1,0,0.172582,7.0,2.0,1,1874,0.267188,63,1,1,1,1
786870,chenlb/mmseg4j-solr,Java,1.0,1,0,0.225275,2.545455,1.181818,1,1018,0.387097,208,1,1,1,1
787347,aofeng/threadpool4j,Java,1.0,1,0,0.303936,7.125,0.0,1,1442,0.301,16,1,0,1,1
787367,skroutz/elasticsearch-analysis-turkishstemmer,Java,1.0,1,0,0.144625,7.076923,0.076923,1,2224,0.264706,34,1,1,1,1
787863,saadfarooq/android-google-spreadsheets-api,Java,0.95122,1,0,0.051565,19.0,0.0,1,2706,0.297494,12,1,0,1,1
788590,dustookk/AndroidImagePicker,Java,1.0,1,0,0.089506,0.0,0.0,0,303,0.253676,11,0,0,1,0
788789,mapzen/mapzen-android-demo,Java,0.923077,3,1,0.020557,236.428574,32.57143,1,28288,0.472106,62,1,1,1,1
789318,giltene/PauselessHashMap,Java,1.0,2,0,0.239913,6.5,1.5,1,2449,0.318643,101,1,1,1,1
790679,ewolff/spring-boot-demos,Java,0.8,1,0,0.014975,1.555556,0.0,1,615,0.419672,12,0,0,1,1
791462,GluuFederation/oxAuth,Java,0.961415,2,0,0.153389,28.25,2.25,1,89583,0.523835,40,1,1,1,1
791842,yammer/dropwizard-testing-integration,Java,1.0,2,1,0.203271,5.666667,0.111111,1,707,0.347962,14,1,1,1,1
793467,spring-io/sagan,Java,0.990196,3,1,0.029476,36.538464,17.461538,1,44778,0.513343,546,1,1,1,1
793563,Genymobile/genymotion-binocle,Java,0.875,4,0,0.15508,8.230769,0.307692,1,1348,0.277372,23,1,1,1,1
794399,stagemonitor/stagemonitor,Java,0.964602,2,1,0.055682,44.916668,5.166667,1,26931,0.282292,444,1,1,1,1
794808,Yinten/AndroidRadTools,Java,0.7,1,0,0.2997,0.75,0.333333,1,712,0.427746,13,0,0,1,1
799488,SonarSource/sonarqube,Java,0.910737,5,1,0.237563,339.833344,8.555556,1,499608,0.399152,946,1,1,1,1
800638,esammer/mrunit,Java,0.975,0,0,0.319696,0.0,0.0,1,3967,0.499733,11,0,0,1,1
801516,lemire/externalsortinginjava,Java,1.0,1,0,0.343204,0.777778,0.111111,1,880,0.381743,29,0,0,1,1
803370,ReactiveDesignPatterns/Chapter-2,Java,0.714286,1,0,0.041215,0.0,0.0,1,445,0.675325,57,0,0,1,0
803508,oldratlee/classloader-playground,Java,0.685714,1,1,0.116737,77.0,13.0,1,1413,0.383981,29,1,1,1,1
803723,tkaczmarzyk/specification-arg-resolver,Java,0.977778,1,1,0.251768,4.636364,0.272727,1,2586,0.642363,42,1,1,1,1
806604,clemp6r/futuroid,Java,1.0,1,1,0.264803,6.714286,0.285714,1,507,0.390244,62,1,1,1,1
807274,warmuuh/libsass-maven-plugin,Java,1.0,3,0,0.159317,4.545455,0.545455,0,742,0.269231,49,1,0,1,1
809460,continuuity/netty-http,Java,0.972973,6,1,0.314418,30.25,6.75,1,3553,0.433473,18,1,1,1,1
811219,apache/incubator-streams,Java,0.987976,7,0,0.122082,40.629631,7.777778,1,101617,0.269197,17,1,1,1,1
813531,TomasMikula/EasyBind,Java,1.0,1,0,0.135661,5.888889,0.555556,1,1777,0.274172,51,1,1,1,1
814250,turbomanage/storm-gen,Java,0.860465,2,0,0.334668,4.37037,1.592593,1,4594,0.262437,79,1,1,1,1
814808,lsds/SEEP,Java,0.962963,5,0,0.358119,23.166668,0.388889,1,36323,0.361378,17,1,1,1,1
818533,RichardWarburton/java-8-lambdas-exercises,Java,0.901869,2,0,0.125766,3.25,0.75,1,4872,0.346986,188,1,1,1,1
822114,carlol/AndroidCardFlip,Java,0.333333,1,0,0.178218,7.0,0.0,0,298,1.0,13,0,0,1,0
824941,janusdn/jersey2-spring4-grizzly2,Java,0.875,1,0,0.134434,0.0,0.0,1,437,1.0,16,0,0,1,0
827842,openstack/sahara-extra,Java,0.977011,7,0,0.369874,6.238095,0.0,1,8490,0.360448,44,1,1,1,1
827952,TouK/sputnik,Java,0.871622,6,1,0.062444,29.0,6.75,1,5503,0.334785,68,1,1,1,1
830108,hk2-project/hk2,Java,0.989536,1,0,0.552167,18.833332,0.333333,0,105359,0.288265,19,0,1,1,1
831060,dsyer/spring-boot-ratpack,Java,0.944444,2,0,0.143338,3.7,0.4,1,1400,0.414406,45,1,1,1,1
831313,arnohaase/a-base,Java,0.973451,1,0,0.147346,8.166667,0.083333,1,10239,0.378376,28,1,1,1,1
832872,nhnopensource/volley-extensions,Java,0.97561,1,0,0.332978,120.0,2.0,1,5210,0.379421,117,1,1,1,1
833483,openlvc/portico,Java,0.996183,1,1,0.303067,7.76,3.92,1,222572,0.382299,29,1,1,1,1
834299,josephw/titl,Java,1.0,1,0,0.217257,1.083333,0.0,1,4317,0.340471,17,0,0,1,1
836022,dhorions/boxable,Java,1.0,2,0,0.099369,1.4,0.3,1,588,0.372137,33,1,0,1,1
836975,ewolff/user-registration,Java,0.846154,1,1,0.144688,6.583333,0.5,1,3049,0.351082,42,1,1,1,1
840155,ksoichiro/SimpleAlertDialog-for-Android,Java,0.95122,1,1,0.205038,16.888889,1.333333,1,7885,0.461373,71,1,1,1,1
840290,HPI-Information-Systems/Metanome,Java,0.994398,3,1,0.336485,79.6875,18.9375,1,29730,0.293576,27,1,1,1,1
840316,audit4j/audit4j-core,Java,0.904762,1,0,0.491733,10.666667,0.416667,1,9665,0.26291,40,1,1,1,1
840813,sbuettner/spring-boot-autoconfigure-wro4j,Java,0.909091,1,0,0.009404,12.0,0.0,1,394,0.341935,14,1,0,1,1
841212,Crate/crate,Java,0.999239,5,1,0.208035,496.0,99.07692,1,118668,0.384039,1157,1,1,1,1
842622,SonarCommunity/sonar-build-breaker,Java,1.0,4,0,0.269585,0.641791,0.0,0,329,0.580247,13,0,0,1,0
842826,altamiracorp/hbase-dsl,Java,1.0,3,0,0.320064,1.105263,0.0,1,2545,0.270189,36,1,0,1,1
843013,jmurty/java-xmlbuilder,Java,1.0,3,0,0.47946,1.179104,0.119403,1,2071,0.280279,38,1,1,1,1
843540,jonnyzzz/TeamCity.Virtual,Java,0.975,1,0,0.216344,8.916667,2.083333,1,3215,0.353824,48,1,1,1,1
844052,scratches/spring-boot-legacy,Java,0.615385,1,0,0.216199,2.0,0.625,1,1239,0.375806,27,0,0,1,1
846802,JodaOrg/joda-collect,Java,0.961538,1,1,0.24944,1.545455,0.0,1,3745,0.401814,12,0,0,1,1
847090,thecodepath/ParsePushNotificationExample,Java,0.8,2,0,0.083086,1.0,0.25,0,312,1.0,18,0,0,1,1
847696,robolectric/deckard-maven,Java,0.5,5,1,0.0,4.875,0.6875,1,187,0.5,65,1,1,1,1
848087,apache/knox,Java,0.988981,3,0,0.208187,23.615385,0.076923,1,78093,0.38792,17,1,1,1,1
848565,lemire/RoaringBitmap,Java,1.0,1,1,0.172302,20.333332,1.666667,1,13826,0.4335,322,1,1,1,1
850661,jOOQ/jOOL,Java,0.925532,1,1,0.41595,14.5,7.166667,1,6612,0.409237,465,1,1,1,1
851165,fhussonnois/storm-trident-elasticsearch,Java,1.0,2,0,0.119636,2.461538,0.615385,1,1426,0.271704,20,1,1,1,1
851934,smacke/jaydio,Java,1.0,1,0,0.336694,6.833333,0.0,1,2098,0.326638,19,1,0,1,1
851984,ThoughtWorksAustralia/AndroidBootcampProject,Java,0.923077,3,0,0.067892,21.4,0.0,0,2119,0.256835,50,1,0,1,0
852410,optimaize/language-detector,Java,0.955882,1,0,0.264982,9.090909,2.454545,1,3992,0.318339,88,1,1,1,1
853040,surech/halarious,Java,1.0,1,0,0.405356,4.142857,1.857143,1,1033,0.296703,23,1,1,1,1
853691,cloudera/cm_ext,Java,0.955414,2,0,0.306384,1.333333,0.25,1,8832,0.34616,40,1,1,1,1
853979,takari/takari-local-repository,Java,1.0,2,0,0.105685,2.1,0.06,1,2459,0.452599,11,1,1,1,1
854253,jenkinsci/acceptance-test-harness,Java,0.982143,7,0,0.244931,44.92683,0.536585,1,35259,0.362607,36,1,1,1,1
854481,pedrovgs/Renderers,Java,0.970588,1,1,0.347416,16.363636,0.727273,1,1928,0.309045,750,1,1,1,1
855024,MichaelTamm/junit-toolbox,Java,0.970588,1,0,0.107856,7.0,0.0,1,8983,0.757709,15,1,0,1,1
855175,hablutzel1/GenerateTestCases,Java,0.916667,2,0,0.297801,2.461538,0.0,1,3353,0.387839,12,1,0,1,1
855634,bramp/ffmpeg-cli-wrapper,Java,0.935484,1,0,0.167671,3.777778,0.111111,0,19519,0.435131,29,0,1,1,1
855776,ezbz/projectx,Java,0.962617,0,0,0.170981,0.0,0.0,0,5925,0.321935,21,0,0,1,0
856545,DICE-UNC/jargon,Java,0.920259,2,0,0.273209,12.448276,2.862069,1,139712,0.477166,13,1,1,1,1
857159,typesafehub/reactive-stocks-java8,Java,0.866667,2,0,0.076416,4.75,0.875,1,701,0.321519,21,1,1,1,1
857859,stealthly/xml-avro,Java,1.0,1,0,0.041139,7.181818,1.090909,1,1542,0.379663,28,1,1,1,1
858401,ciber/alfresco-js-batch-executer,Java,0.909091,1,0,0.098167,0.0,0.0,0,1778,0.297767,12,0,0,1,0
859901,SonarCommunity/sonar-csharp,Java,0.964286,2,0,0.042934,18.666668,0.611111,0,15734,0.305984,25,1,1,1,1
863623,zhibingXie/SpringMVC-Spring-MyBatis,Java,0.615385,1,0,0.013873,3.8,0.0,0,878,0.268293,147,0,0,1,0
866974,lessthanoptimal/ejml,Java,0.991614,2,1,0.354786,4.244898,0.142857,1,50301,0.285469,107,1,1,1,1
870848,wso2/product-esb,Java,0.979266,14,0,0.264492,46.846153,8.538462,1,177842,0.794566,14,1,1,1,1
871432,tomakehurst/crash-lab,Java,0.914286,1,0,0.023642,0.0,0.0,1,2123,0.337729,22,0,0,1,1
871939,michael-simons/biking2,Java,0.975,1,0,0.270946,6.583333,0.0,1,15002,0.406427,85,1,0,1,1
872432,rocketscience-projects/javaslang,Java,0.983553,1,1,0.237627,50.76923,8.846154,1,25328,0.47611,590,1,1,1,1
875734,thiagolocatelli/parse4j,Java,1.0,1,0,0.108505,10.461538,3.0,1,7315,0.270028,118,1,1,1,1
877137,vladmihalcea/flexy-pool,Java,0.986842,1,0,0.204632,12.0,0.181818,1,4121,0.407646,165,1,1,1,1
878058,hgwood/java8-streams-and-exceptions,Java,1.0,1,0,0.214781,1.416667,0.083333,1,424,0.297386,13,0,0,1,1
878662,johnjohndoe/TypedPreferences,Java,0.833333,1,1,0.15671,7.2,0.6,1,1250,0.643266,191,1,1,1,1
880661,evant/rxloader,Java,0.972973,1,0,0.145026,3.272727,1.454545,1,2993,0.251419,266,1,1,1,1
887340,lpandzic/junit-bdd,Java,1.0,1,1,0.383897,7.0,1.1,1,680,0.535519,12,1,1,1,1
887466,ptgoetz/storm-hbase,Java,1.0,1,0,0.330069,3.5,0.833333,1,1509,0.275942,14,1,1,1,1
888028,tkurz/sesame-vocab-builder,Java,0.923077,3,1,0.06453,12.916667,3.25,1,2264,0.28961,14,1,1,1,1
890642,eunjae-lee/ModelMapper,Java,0.818182,1,0,0.084163,0.0,0.0,1,1081,0.410974,17,0,0,1,1
890772,square/jna-gmp,Java,1.0,2,0,0.222693,0.0,0.0,1,1891,0.407712,22,1,0,1,1
891531,Jaspersoft/jrs-rest-java-client,Java,0.93531,2,1,0.332441,20.666668,4.933333,1,23537,0.509956,30,1,1,1,1
891714,sonyxperiadev/gerrit-events,Java,0.96875,3,0,0.469728,11.5,2.357143,1,7395,0.335068,16,1,1,1,1
893621,tuenti/VideoRecorderService,Java,1.0,1,0,0.067993,0.0,0.0,1,624,0.267281,18,0,0,1,0
895430,irobertson/pojomatic,Java,0.912281,1,0,0.153407,38.5,1.5,1,7739,0.377686,11,1,1,1,1
896864,davidmoten/rxjava-jdbc,Java,0.912281,1,1,0.266314,40.538464,1.076923,1,6375,0.389132,273,1,1,1,1
897390,matzew/simple-websocket-client,Java,0.9375,1,1,0.330435,8.222222,0.111111,1,803,0.422222,14,1,1,1,1
897396,spuder/All-Spark-Cube,Java,0.388889,2,0,0.197112,0.96,0.0,0,16085,0.255268,13,0,0,1,1
897587,cloudera/sentry,Java,0.989691,3,0,0.238215,4.904762,0.0,1,10187,0.676086,22,1,1,1,1
898645,dmytrodanylyk/android-concurrent-database,Java,0.692308,1,0,0.266938,1.142857,0.142857,1,588,0.279817,45,0,0,1,1
899186,SignalR/java-client,Java,0.932039,2,0,0.217831,5.909091,6.545455,1,6689,0.251801,162,1,1,1,1
903260,mdeverdelhan/ta4j,Java,0.984694,1,1,0.447201,17.916668,2.916667,1,7672,0.467483,91,1,1,1,1
905128,forge/roaster,Java,0.957672,2,1,0.168883,14.473684,1.105263,1,18672,0.329601,93,1,1,1,1
905156,janus-project/janusproject,Java,0.766187,1,0,0.310816,22.769232,7.076923,1,26075,0.524029,12,1,1,1,1
906065,marcosvidolin/doco,Java,0.863636,1,0,0.290654,10.307692,0.769231,1,1465,0.260171,13,1,1,1,1
908015,mobiledeeplinking/mobiledeeplinking-android,Java,0.941176,1,1,0.223982,8.333333,1.666667,0,1500,0.404472,60,0,1,1,1
908565,BoltsFramework/Bolts-Java,Java,0.714286,2,0,0.19455,1.5,0.333333,1,1398,0.4937,107,1,0,1,1
909370,dpreussler/android-gluten,Java,0.833333,1,0,0.036601,7.615385,0.153846,1,878,0.329091,19,1,1,1,1
910785,ptgoetz/storm-hdfs,Java,1.0,1,0,0.316763,12.25,6.25,1,1923,0.290081,50,1,1,1,1
911825,tootedom/related,Java,0.972222,1,0,0.29982,68.0,7.0,1,18293,0.467663,11,1,1,1,1
912445,GlenKPeterson/fp4java7,Java,0.982456,1,0,0.281324,7.307692,0.076923,1,3163,0.339655,59,1,1,1,1
912472,larsga/Duke,Java,0.990783,3,1,0.153083,11.714286,19.285713,1,18659,0.358989,291,1,1,1,1
912893,jbake-org/jbake,Java,0.959184,5,1,0.150104,8.5,5.590909,1,5170,0.351562,369,1,1,1,1
913666,elasticsearch/elasticsearch-cloud-azure,Java,1.0,1,0,0.311888,8.913043,3.26087,1,3095,0.307862,68,1,1,1,1
915815,jcabi/jcabi-http,Java,0.861111,2,1,0.452637,14.714286,5.5,1,5539,0.328707,60,1,1,1,1
916160,spring-projects/spring-data-examples,Java,0.928205,3,1,0.397092,13.428571,5.428571,1,7469,0.433928,385,1,1,1,1
916480,twitter/cloudhopper-commons,Java,0.956403,1,1,0.404956,4.652174,0.391304,1,28702,0.383322,19,1,1,1,1
916773,dropwizard/metrics,Java,1.0,18,1,0.170056,11.194444,8.027778,1,20351,0.436706,3783,1,1,1,1
917137,bobfreitas/flume-logs,Java,1.0,1,0,0.033473,0.0,0.0,0,238,0.415094,22,0,0,1,0
918452,opendaylight/openflowplugin,Java,0.991763,13,0,0.168297,38.714287,0.0,1,74741,0.300635,17,1,1,1,1
918670,rundeck/rundeck,Java,0.963918,1,1,0.220547,86.714287,28.857143,1,220568,0.310605,1198,1,1,1,1
918754,opendaylight/yangtools,Java,0.974105,5,0,0.251766,90.235291,0.0,1,93109,0.287955,20,1,0,1,1
920080,sma/java-redis-client,Java,1.0,0,0,0.300602,0.0,0.0,0,1547,0.439073,12,0,0,1,0
920396,robert-bor/aho-corasick,Java,1.0,1,0,0.046046,5.333333,2.666667,1,1074,0.425777,131,1,1,1,1
920579,yammer/tenacity,Java,1.0,3,1,0.027778,18.857143,1.5,1,4533,0.468149,162,1,1,1,1
921531,JakeWharton/paraphrase,Java,0.823529,1,1,0.151709,21.0,5.0,1,1033,0.450342,227,1,1,1,1
921586,spotify/trickle,Java,0.974359,2,0,0.255728,11.454545,1.0,1,2714,0.528264,257,1,1,1,1
921725,google/jimfs,Java,0.971698,1,1,0.225244,9.111111,1.166667,1,17171,0.511502,909,1,1,1,1
923384,sdstoehr/har-reader,Java,0.970588,1,1,0.177149,2.615385,0.153846,1,1609,0.298018,11,1,1,1,1
923395,tehmou/RxJava-code-examples,Java,0.0,1,0,0.233333,0.0,0.0,0,59,1.0,19,0,0,0,0
927011,mraad/Shapefile,Java,0.981481,1,0,0.041972,1.0,0.181818,0,3020,0.328857,21,0,0,1,1
930889,square/phrase,Java,0.75,2,1,0.258197,1.285714,0.785714,1,737,0.390244,714,1,0,1,1
930895,Appendium/objectlabkit,Java,0.947598,1,1,0.424629,1.628866,0.061856,1,17246,0.384652,11,0,0,1,1
931337,joel-costigliola/assertj-swing,Java,0.98275,1,0,0.386297,12.928571,15.357143,1,82309,0.594453,22,1,1,1,1
933491,lucaspouzac/contiperf,Java,0.95283,2,0,0.396032,2.780488,0.219512,1,5527,0.334937,13,1,1,1,1
934319,kantega/pdf-converter,Java,1.0,1,1,0.015464,6.0,0.0,1,56063,0.288603,30,1,0,1,1
934597,HdrHistogram/HdrHistogram,Java,0.956522,2,0,0.318484,24.0,3.285714,1,13368,0.36733,929,1,1,1,1
934997,o19s/lucene-query-example,Java,0.888889,1,0,0.019332,7.0,0.0,1,569,0.574297,16,1,0,1,1
935753,edwardcapriolo/farsandra,Java,1.0,1,0,0.072997,5.0,0.583333,1,1656,0.516387,24,1,1,1,1
936427,amacoder/demo-restWS-spring-jersey-jpa2-hibernate,Java,0.875,2,0,0.274944,10.0,0.0,1,1626,0.538076,24,1,1,1,1
937178,thoward333/addrbook,Java,0.964286,1,0,0.441426,0.0,0.0,1,31827,0.314059,21,0,0,1,0
937750,Cube-Space/Yamler,Java,0.987805,1,0,0.163957,5.769231,1.0,0,4166,0.276003,11,0,1,1,1
938867,martar/espresso-android-set-up,Java,1.0,1,0,0.09697,0.0,0.0,0,185,0.410256,18,0,0,1,0
941667,krisjey/redis.usecase,Java,0.9375,1,0,0.129268,11.0,0.5,0,19719,0.428571,14,0,1,1,1
941952,jexp/neo4j-in-memory-server,Java,0.714286,2,0,0.146739,1.333333,1.0,1,326,0.383721,15,1,0,1,1
942181,tomitribe/crest,Java,0.989247,3,0,0.207519,9.235294,1.764706,1,6450,0.612775,24,1,1,1,1
943521,sford/yet-another-commit-checker,Java,0.947368,3,1,0.118874,8.777778,5.0,1,1919,0.479008,37,1,1,1,1
945366,endgameinc/storm-metrics-statsd,Java,1.0,5,0,0.153605,1.857143,1.285714,1,353,0.396226,27,1,0,1,1
948108,NightHacking/LambdasHacking,Java,0.2,1,0,0.092607,0.0,0.0,1,3411,1.0,14,0,0,1,1
950632,benas/easy-batch,Java,0.917526,1,0,0.325443,26.391304,1.478261,1,19810,0.294681,130,1,1,1,1
952463,orangesignal/orangesignal-csv,Java,0.965318,1,1,0.412553,34.111111,3.777778,1,33691,0.434341,29,1,1,1,1
952588,joeattardi/tailstreamer,Java,0.619048,1,1,0.100356,9.461538,1.153846,1,1629,0.278846,27,1,1,1,1
955646,clohfink/RendezvousHash,Java,1.0,1,0,0.198324,5.333333,0.333333,1,319,0.350394,42,1,1,1,1
955890,bkimminich/kata-tcg,Java,0.92,2,1,0.038531,26.071428,1.785714,0,2034,0.411234,40,1,1,1,1
956593,extjwnl/extjwnl,Java,0.907407,1,1,0.190271,4.545455,0.318182,1,16788,0.263423,37,1,1,1,1
956601,radcortez/wildfly-custom-login-module,Java,0.75,1,0,0.075,4.0,0.0,1,373,0.442857,11,1,0,1,1
956783,MBQ-/Hangouts-UI,Java,1.0,0,0,0.001314,0.0,0.0,0,1520,1.0,11,0,0,1,0
961423,phasenraum2010/javaee7-petclinic,Java,0.946429,1,0,0.084917,4.857143,2.0,1,4669,0.415625,13,1,1,1,1
962929,valchkou/cassandra-driver-mapping,Java,0.943396,1,0,0.189032,22.615385,4.076923,1,6478,0.35272,43,1,1,1,1
963452,searchisko/elasticsearch-river-jira,Java,1.0,1,1,0.20691,3.821429,1.321429,1,12889,0.548305,20,1,1,1,1
963558,xhanin/jarup,Java,0.869565,1,0,0.059286,4.666667,0.083333,1,1385,0.381229,11,1,1,1,1
964658,RNCryptor/JNCryptor,Java,1.0,2,0,0.376465,5.96,1.0,1,2569,0.379752,84,1,1,1,1
965257,FinTP/fintp_api,Java,0.96,3,0,0.303964,9.142857,0.0,1,21926,0.367029,11,1,0,1,1
965490,nordicway/moji,Java,0.75,1,1,0.207621,0.545455,0.363636,1,1109,0.299738,46,0,0,1,1
967129,camunda/camunda-bpm-assert,Java,0.984848,1,0,0.244997,18.583332,3.333333,1,7183,0.805865,19,1,1,1,1
967178,nickwph/InfiniteViewPager,Java,0.6,1,0,0.261981,2.083333,0.083333,0,231,0.256098,26,0,0,1,0
967185,lightcouch/LightCouch,Java,0.953488,2,0,0.230115,2.97561,0.317073,1,5081,0.251491,41,1,1,1,1
968180,polydawn/mdm,Java,0.985714,1,0,0.237638,20.058825,0.235294,1,6288,0.417495,52,1,1,1,1
968424,Alexey1Gavrilov/expectit,Java,0.91954,2,1,0.389545,13.214286,2.285714,1,5301,0.394356,34,1,1,1,1
969874,RobotiumTech/robotium,Java,1.0,1,0,0.371276,5.827586,0.413793,1,5761,0.499135,1389,1,1,1,1
970252,kenneththorman/webrtc-app-mono,Java,0.857143,1,0,0.187645,0.0,0.0,1,5978,0.565822,16,0,0,1,0
970401,dbfit/dbfit,Java,0.934156,2,1,0.052606,84.800003,15.3,1,20308,0.269193,95,1,1,1,1
971622,Evolveum/midpoint,Java,0.974914,5,0,0.207721,115.555557,0.111111,1,480618,0.266919,35,1,1,1,1
972865,orchestrate-io/orchestrate-java-client,Java,0.913043,3,1,0.326889,15.933333,4.266667,1,8126,0.457541,29,1,1,1,1
973057,smola/galimatias,Java,0.981132,1,1,0.256749,12.076923,4.153846,1,5371,0.40004,87,1,1,1,1
973745,glowroot/glowroot,Java,0.950704,1,1,0.182932,32.625,0.0,1,67092,0.287336,49,1,0,1,1
974126,silb/shiro-jersey,Java,0.892857,1,0,0.042045,4.071429,0.357143,1,1340,0.26069,50,1,1,1,1
975991,benjiman/benjiql,Java,1.0,1,0,0.0,2.333333,0.0,0,1711,0.287007,29,0,0,1,0
976747,amacoder/demo-restWS-spring-jersey-tomcat-mybatis,Java,0.818182,1,0,0.289963,4.75,0.0,1,1355,0.64779,34,1,0,1,1
978330,takahi-i/likelike,Java,0.931818,2,1,0.3092,1.118644,0.220339,1,3037,0.350877,35,1,1,1,1
978505,nicolasjafelle/AndroidDemo,Java,0.930233,2,0,0.127817,4.357143,0.071429,1,2483,1.0,137,1,1,1,1
978616,drapostolos/type-parser,Java,1.0,1,1,0.150488,8.777778,3.222222,1,4095,0.627946,14,1,1,1,1
982867,ks-no/eventstore2,Java,0.984733,3,0,0.037357,9.25,0.5,0,7000,0.327226,26,1,1,1,1
983737,perspilling/jdbi-examples,Java,0.943396,1,0,0.125184,0.0,0.0,0,2420,0.271461,11,0,0,1,0
983761,webdriverextensions/webdriverextensions,Java,0.942308,1,0,0.140285,10.222222,0.62963,1,14014,0.268308,21,1,1,1,1
985460,code4craft/hello-design-pattern,Java,1.0,1,0,0.173203,2.285714,0.0,1,1373,0.284091,65,1,0,1,1
988855,apache/uima-uimafit,Java,0.934708,1,0,0.379462,6.571429,0.071429,1,23169,0.433019,11,1,1,1,1
989742,takipi/the-logging-olympics,Java,1.0,1,0,0.0,0.0,0.0,0,445,0.391473,16,0,0,0,0
990526,HolmesNL/kafka-spout,Java,0.875,3,1,0.310029,4.4,1.3,1,1457,0.623707,86,1,1,1,1
991929,swanson/retrofit-demo,Java,1.0,1,0,0.053364,7.0,0.0,0,412,0.466667,66,0,0,1,0
996804,eHarmony/vw-webservice,Java,0.942308,1,1,0.262702,167.0,6.0,1,3547,0.399011,31,1,1,1,1
997452,davidmarquis/redis-scheduler,Java,0.9,1,0,0.120743,0.0,0.0,1,674,0.357477,11,0,0,1,1
998354,PSDev/FormValidations,Java,1.0,1,0,0.448289,2.266667,0.066667,1,1542,0.496411,22,1,0,1,1
1000278,DataDog/jmxfetch,Java,0.933333,2,1,0.051179,7.736842,2.157895,1,3352,0.29181,16,1,1,1,1
1002206,internet-research-network/breeze,Java,1.0,1,0,0.092652,13.5,1.333333,1,2926,0.488759,17,1,1,1,1
